sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197472141933200,0.0104034,1,fixation_before,3,197472136198900,0,0,3,168841.0,-1676357.0,-536891.0,,"168841,-1676357,-536891"
1,197472142245300,0.0107155,1,fixation_before,3,197472136198900,0,0,3,172499.0,-1674099.0,-534205.0,,"172499,-1674099,-534205"
2,197472142515700,0.0109859,1,fixation_before,3,197472136198900,0,0,3,173321.0,-1676109.0,-535305.0,,"173321,-1676109,-535305"
3,197472142782500,0.0112527,1,fixation_before,3,197472136198900,0,0,3,172326.0,-1678826.0,-537186.0,,"172326,-1678826,-537186"
4,197472143050000,0.0115202,1,fixation_before,3,197472136198900,0,0,3,176646.0,-1674887.0,-532855.0,,"176646,-1674887,-532855"
5,197472143329600,0.0117998,1,fixation_before,3,197472136198900,0,0,3,171903.0,-1682059.0,-538957.0,,"171903,-1682059,-538957"
6,197472143602800,0.012073,1,fixation_before,3,197472136198900,0,0,3,167645.0,-1685958.0,-542650.0,,"167645,-1685958,-542650"
7,197472143871500,0.0123417,1,fixation_before,3,197472136198900,0,0,3,168006.0,-1682139.0,-539976.0,,"168006,-1682139,-539976"
8,197472144140000,0.0126102,1,fixation_before,3,197472136198900,0,0,3,164291.0,-1683011.0,-542191.0,,"164291,-1683011,-542191"
9,197472144409300,0.0128795,1,fixation_before,3,197472136198900,0,0,3,162079.0,-1680825.0,-542034.0,,"162079,-1680825,-542034"
10,197472144677500,0.0131477,1,fixation_before,4,197472144348400,0,0,3,163251.0,-1675896.0,-538831.0,,"163251,-1675896,-538831"
11,197472144944800,0.013415,1,fixation_before,4,197472144348400,0,0,3,159524.0,-1677669.0,-541201.0,,"159524,-1677669,-541201"
12,197472145224400,0.0136946,1,fixation_before,4,197472144348400,0,0,3,158931.0,-1675427.0,-539670.0,,"158931,-1675427,-539670"
13,197472145497100,0.0139673,1,fixation_before,4,197472144348400,0,0,3,163301.0,-1669417.0,-534344.0,,"163301,-1669417,-534344"
14,197472145767700,0.0142379,1,fixation_before,4,197472144348400,0,0,3,156996.0,-1676952.0,-541654.0,,"156996,-1676952,-541654"
15,197472146035600,0.0145058,1,fixation_before,4,197472144348400,0,0,3,161413.0,-1671232.0,-535958.0,,"161413,-1671232,-535958"
16,197472146303800,0.014774,1,fixation_before,4,197472144348400,0,0,3,165900.0,-1667424.0,-531802.0,,"165900,-1667424,-531802"
17,197472146570600,0.0150408,1,fixation_before,4,197472144348400,0,0,3,166684.0,-1669591.0,-533130.0,,"166684,-1669591,-533130"
18,197472146836700,0.0153069,1,fixation_before,4,197472144348400,0,0,3,168513.0,-1670669.0,-533259.0,,"168513,-1670669,-533259"
19,197472147105000,0.0155752,1,fixation_before,4,197472144348400,0,0,3,169727.0,-1673037.0,-534512.0,,"169727,-1673037,-534512"
20,197472147379700,0.0158499,1,fixation_before,4,197472144348400,0,0,3,169564.0,-1675812.0,-536185.0,,"169564,-1675812,-536185"
21,197472147646900,0.0161171,1,fixation_before,4,197472144348400,0,0,3,172998.0,-1673977.0,-533412.0,,"172998,-1673977,-533412"
22,197472147913600,0.0163838,1,fixation_before,4,197472144348400,0,0,3,173224.0,-1676444.0,-534731.0,,"173224,-1676444,-534731"
23,197472148181200,0.0166514,1,fixation_before,4,197472144348400,0,0,3,171451.0,-1679637.0,-537173.0,,"171451,-1679637,-537173"
24,197472148448100,0.0169183,1,fixation_before,4,197472144348400,0,0,3,176313.0,-1674779.0,-532235.0,,"176313,-1674779,-532235"
25,197472148719100,0.0171893,1,fixation_before,4,197472144348400,0,0,3,171063.0,-1682020.0,-539071.0,,"171063,-1682020,-539071"
26,197472148986700,0.0174569,1,fixation_before,4,197472144348400,0,0,3,166818.0,-1685452.0,-543106.0,,"166818,-1685452,-543106"
27,197472149258500,0.0177287,1,fixation_before,4,197472144348400,0,0,3,167769.0,-1681151.0,-540091.0,,"167769,-1681151,-540091"
28,197472149530200,0.0180004,1,fixation_before,4,197472144348400,0,0,3,164210.0,-1682528.0,-542523.0,,"164210,-1682528,-542523"
29,197472149799600,0.0182698,1,fixation_before,4,197472144348400,0,0,3,162439.0,-1680454.0,-541554.0,,"162439,-1680454,-541554"
30,197472150094100,0.0185643,1,fixation_before,4,197472144348400,0,0,3,163426.0,-1676097.0,-538347.0,,"163426,-1676097,-538347"
31,197472150359500,0.0188297,1,fixation_before,4,197472144348400,0,0,3,159660.0,-1677834.0,-541006.0,,"159660,-1677834,-541006"
32,197472150630100,0.0191003,1,fixation_before,4,197472144348400,0,0,3,159299.0,-1675107.0,-539319.0,,"159299,-1675107,-539319"
33,197472150896400,0.0193666,1,fixation_before,4,197472144348400,0,0,3,162919.0,-1669692.0,-534442.0,,"162919,-1669692,-534442"
34,197472151165000,0.0196352,1,fixation_before,4,197472144348400,0,0,3,156066.0,-1677275.0,-541967.0,,"156066,-1677275,-541967"
35,197472151433000,0.0199032,1,fixation_before,4,197472144348400,0,0,3,160515.0,-1670900.0,-536230.0,,"160515,-1670900,-536230"
36,197472151729300,0.0201995,1,fixation_before,4,197472144348400,0,0,3,164933.0,-1667120.0,-532279.0,,"164933,-1667120,-532279"
37,197472151998300,0.0204685,1,fixation_before,4,197472144348400,0,0,3,165877.0,-1669274.0,-533659.0,,"165877,-1669274,-533659"
38,197472152267300,0.0207375,1,fixation_before,4,197472144348400,0,0,3,168022.0,-1670183.0,-533387.0,,"168022,-1670183,-533387"
39,197472152534300,0.0210045,1,fixation_before,4,197472144348400,0,0,3,169126.0,-1673042.0,-534889.0,,"169126,-1673042,-534889"
40,197472152806300,0.0212765,1,fixation_before,4,197472144348400,0,0,3,169266.0,-1675604.0,-536312.0,,"169266,-1675604,-536312"
41,197472153075300,0.0215455,1,fixation_before,4,197472144348400,0,0,3,172908.0,-1673577.0,-533426.0,,"172908,-1673577,-533426"
42,197472153348100,0.0218183,1,fixation_before,4,197472144348400,0,0,3,173182.0,-1676034.0,-534866.0,,"173182,-1676034,-534866"
43,197472153619200,0.0220894,1,fixation_before,4,197472144348400,0,0,3,171851.0,-1678637.0,-537133.0,,"171851,-1678637,-537133"
44,197472153886200,0.0223564,1,fixation_before,4,197472144348400,0,0,3,177061.0,-1674262.0,-532329.0,,"177061,-1674262,-532329"
45,197472154156000,0.0226262,1,fixation_before,4,197472144348400,0,0,3,172191.0,-1682243.0,-538919.0,,"172191,-1682243,-538919"
46,197472154423800,0.022894,1,fixation_before,4,197472144348400,0,0,3,167798.0,-1686038.0,-542387.0,,"167798,-1686038,-542387"
47,197472154690900,0.0231611,1,fixation_before,4,197472144348400,0,0,3,167998.0,-1682214.0,-539653.0,,"167998,-1682214,-539653"
48,197472154957900,0.0234281,1,fixation_before,4,197472144348400,0,0,3,164238.0,-1683392.0,-542082.0,,"164238,-1683392,-542082"
