phase_name,channel,kind,rank,sample_index,experiment_time_s,value
fixation_after,ch1,max,1,22982,22.4587782,174799.0
fixation_after,ch1,max,2,22762,22.2387788,174739.0
fixation_after,ch1,min,1,15997,15.4736009,152457.0
fixation_after,ch1,min,2,21253,20.7297269,152540.0
fixation_after,ch2,max,1,16359,15.8355996,-1669140.0
fixation_after,ch2,max,2,15939,15.4155969,-1669193.0
fixation_after,ch2,min,1,18427,17.9036739,-1688803.0
fixation_after,ch2,min,2,24623,24.0998296,-1688785.0
fixation_after,ch3,max,1,16301,15.7775997,-533584.0
fixation_after,ch3,max,2,17598,17.0746572,-533696.0
fixation_after,ch3,min,1,24266,23.7428032,-549789.0
fixation_after,ch3,min,2,24246,23.7228102,-549776.0
fixation_before,ch1,max,1,3101,2.577275,178342.0
fixation_before,ch1,max,2,603,0.1748577,177613.0
fixation_before,ch1,min,1,3091,2.5672749,151366.0
fixation_before,ch1,min,2,7786,7.2623897,153701.0
fixation_before,ch2,max,1,3093,2.569278,-1665179.0
fixation_before,ch2,max,2,216,0.0688683,-1666253.0
fixation_before,ch2,min,1,3103,2.5792294,-1689697.0
fixation_before,ch2,min,2,10115,9.5914428,-1688764.0
fixation_before,ch3,max,1,3101,2.577275,-531214.0
fixation_before,ch3,max,2,16,0.014774,-531802.0
fixation_before,ch3,min,1,3103,2.5792294,-547757.0
fixation_before,ch3,min,2,3091,2.5672749,-547610.0
stimulus,ch1,max,1,11152,10.6284722,175173.0
stimulus,ch1,max,2,11032,10.5084665,175015.0
stimulus,ch1,min,1,14998,14.4745799,152203.0
stimulus,ch1,min,2,15118,14.5945702,152429.0
stimulus,ch2,max,1,11084,10.5604655,-1667815.0
stimulus,ch2,max,2,11144,10.6204732,-1668386.0
stimulus,ch2,min,1,13172,12.6485342,-1689192.0
stimulus,ch2,min,2,13012,12.4885212,-1688667.0
stimulus,ch3,max,1,13342,12.8185507,-533431.0
stimulus,ch3,max,2,13442,12.9185471,-533489.0
stimulus,ch3,min,1,14393,13.8695715,-548403.0
stimulus,ch3,min,2,14433,13.9095732,-548392.0
