sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,198507926239100,0.0011093,0,idle,-1,0,0,0,3,-99964.0,-293166.0,-980744.0,,"-99964,-293166,-980744"
1,198507926546100,0.0014163,0,idle,-1,0,0,0,3,-104806.0,-293923.0,-984449.0,,"-104806,-293923,-984449"
2,198507926819200,0.0016894,0,idle,-1,0,0,0,3,-111237.0,-296239.0,-990065.0,,"-111237,-296239,-990065"
3,198507927089400,0.0019596,0,idle,-1,0,0,0,3,-118737.0,-297392.0,-996032.0,,"-118737,-297392,-996032"
4,198507927399200,0.0022694,1,fixation_before,0,198507926174100,0,0,3,-126327.0,-298992.0,-1002886.0,,"-126327,-298992,-1002886"
5,198507927685800,0.002556,1,fixation_before,0,198507926174100,0,0,3,-131872.0,-300018.0,-1007886.0,,"-131872,-300018,-1007886"
6,198507927968300,0.0028385,1,fixation_before,0,198507926174100,0,0,3,-137034.0,-299709.0,-1011960.0,,"-137034,-299709,-1011960"
7,198507928255200,0.0031254,1,fixation_before,0,198507926174100,0,0,3,-140668.0,-300183.0,-1015575.0,,"-140668,-300183,-1015575"
8,198507928539100,0.0034093,1,fixation_before,0,198507926174100,0,0,3,-141916.0,-301151.0,-1016999.0,,"-141916,-301151,-1016999"
9,198507928824600,0.0036948,1,fixation_before,0,198507926174100,0,0,3,-143066.0,-300346.0,-1017799.0,,"-143066,-300346,-1017799"
10,198507929120200,0.0039904,1,fixation_before,0,198507926174100,0,0,3,-142144.0,-300466.0,-1017532.0,,"-142144,-300466,-1017532"
11,198507929403200,0.0042734,1,fixation_before,1,198507927943600,0,0,3,-137258.0,-299716.0,-1013870.0,,"-137258,-299716,-1013870"
12,198507929686900,0.0045571,1,fixation_before,2,198507929577600,0,0,3,-130817.0,-297879.0,-1008289.0,,"-130817,-297879,-1008289"
13,198507929984600,0.0048548,1,fixation_before,3,198507929814900,0,0,3,-123956.0,-296263.0,-1002302.0,,"-123956,-296263,-1002302"
14,198507930256700,0.0051269,1,fixation_before,3,198507929814900,0,0,3,-117856.0,-294636.0,-996566.0,,"-117856,-294636,-996566"
