sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,638491682222000,0.003266,0,idle,-1,0,0,0,,,,,could not convert string to float: '',",1650919,1295967"
1,638491683715400,0.0047594,0,idle,-1,0,0,0,3,1528314.0,1650538.0,1295530.0,,"1528314,1650538,1295530"
2,638491684224600,0.0052686,0,idle,-1,0,0,0,3,1527289.0,1649901.0,1294881.0,,"1527289,1649901,1294881"
3,638491684554000,0.005598,0,idle,-1,0,0,0,3,1526453.0,1649423.0,1294409.0,,"1526453,1649423,1294409"
4,638491684876700,0.0059207,0,idle,-1,0,0,0,3,1526326.0,1649407.0,1294368.0,,"1526326,1649407,1294368"
5,638491685302400,0.0063464,0,idle,-1,0,0,0,3,1526340.0,1649462.0,1294348.0,,"1526340,1649462,1294348"
6,638491685677800,0.0067218,0,idle,-1,0,0,0,3,1526409.0,1649558.0,1294405.0,,"1526409,1649558,1294405"
7,638491686010000,0.007054,0,idle,-1,0,0,0,3,1526592.0,1649734.0,1294514.0,,"1526592,1649734,1294514"
8,638491686367600,0.0074116,0,idle,-1,0,0,0,3,1526911.0,1649985.0,1294677.0,,"1526911,1649985,1294677"
9,638491686754800,0.0077988,0,idle,-1,0,0,0,3,1527316.0,1650351.0,1294902.0,,"1527316,1650351,1294902"
10,638491687056200,0.0081002,0,idle,-1,0,0,0,3,1527887.0,1650767.0,1295243.0,,"1527887,1650767,1295243"
11,638491687424000,0.008468,0,idle,-1,0,0,0,3,1528642.0,1651319.0,1295656.0,,"1528642,1651319,1295656"
12,638491687821600,0.0088656,0,idle,-1,0,0,0,3,1529740.0,1652088.0,1296309.0,,"1529740,1652088,1296309"
13,638491688162500,0.0092065,0,idle,-1,0,0,0,3,1530733.0,1652804.0,1296868.0,,"1530733,1652804,1296868"
14,638491688523900,0.0095679,0,idle,-1,0,0,0,3,1531225.0,1653139.0,1297080.0,,"1531225,1653139,1297080"
15,638491689031300,0.0100753,0,idle,-1,0,0,0,3,1531354.0,1653241.0,1297056.0,,"1531354,1653241,1297056"
16,638491689407700,0.0104517,0,idle,-1,0,0,0,3,1531164.0,1653133.0,1296879.0,,"1531164,1653133,1296879"
17,638491689893000,0.010937,0,idle,-1,0,0,0,3,1530619.0,1652826.0,1296479.0,,"1530619,1652826,1296479"
18,638491690255900,0.0112999,0,idle,-1,0,0,0,3,1529824.0,1652342.0,1295914.0,,"1529824,1652342,1295914"
19,638491690736800,0.0117808,1,fixation_before,0,638491685257700,0,0,3,1529023.0,1651846.0,1295396.0,,"1529023,1651846,1295396"
20,638491691192100,0.0122361,1,fixation_before,0,638491685257700,0,0,3,1528333.0,1651448.0,1294967.0,,"1528333,1651448,1294967"
21,638491691554800,0.0125988,1,fixation_before,0,638491685257700,0,0,3,1527655.0,1651046.0,1294523.0,,"1527655,1651046,1294523"
22,638491691959400,0.0130034,1,fixation_before,0,638491685257700,0,0,3,1526631.0,1650412.0,1293864.0,,"1526631,1650412,1293864"
23,638491692399100,0.0134431,1,fixation_before,0,638491685257700,0,0,3,1525813.0,1649950.0,1293381.0,,"1525813,1649950,1293381"
24,638491692874800,0.0139188,1,fixation_before,0,638491685257700,0,0,3,1525688.0,1649941.0,1293328.0,,"1525688,1649941,1293328"
25,638491693396600,0.0144406,1,fixation_before,0,638491685257700,0,0,3,1525668.0,1649975.0,1293335.0,,"1525668,1649975,1293335"
26,638491693968100,0.0150121,1,fixation_before,0,638491685257700,0,0,3,1525723.0,1650068.0,1293348.0,,"1525723,1650068,1293348"
27,638491694502700,0.0155467,1,fixation_before,0,638491685257700,0,0,3,1525931.0,1650237.0,1293424.0,,"1525931,1650237,1293424"
28,638491695020400,0.0160644,1,fixation_before,0,638491685257700,0,0,3,1526213.0,1650464.0,1293589.0,,"1526213,1650464,1293589"
29,638491695566900,0.0166109,1,fixation_before,0,638491685257700,0,0,3,1526634.0,1650826.0,1293830.0,,"1526634,1650826,1293830"
30,638491696329800,0.0173738,1,fixation_before,0,638491685257700,0,0,3,1527214.0,1651265.0,1294167.0,,"1527214,1651265,1294167"
31,638491697053500,0.0180975,1,fixation_before,0,638491685257700,0,0,3,1527959.0,1651771.0,1294599.0,,"1527959,1651771,1294599"
32,638491697581800,0.0186258,1,fixation_before,0,638491685257700,0,0,3,1529039.0,1652540.0,1295234.0,,"1529039,1652540,1295234"
33,638491697983500,0.0190275,1,fixation_before,0,638491685257700,0,0,3,1530041.0,1653265.0,1295786.0,,"1530041,1653265,1295786"
34,638491698324700,0.0193687,1,fixation_before,0,638491685257700,0,0,3,1530547.0,1653608.0,1296021.0,,"1530547,1653608,1296021"
35,638491698665400,0.0197094,1,fixation_before,0,638491685257700,0,0,3,1530660.0,1653716.0,1295996.0,,"1530660,1653716,1295996"
36,638491699145100,0.0201891,1,fixation_before,0,638491685257700,0,0,3,1530465.0,1653627.0,1295809.0,,"1530465,1653627,1295809"
37,638491699775000,0.020819,1,fixation_before,0,638491685257700,0,0,3,1529960.0,1653293.0,1295404.0,,"1529960,1653293,1295404"
38,638491700497100,0.0215411,1,fixation_before,0,638491685257700,0,0,3,1529167.0,1652816.0,1294875.0,,"1529167,1652816,1294875"
39,638491701008700,0.0220527,1,fixation_before,0,638491685257700,0,0,3,1528362.0,1652323.0,1294308.0,,"1528362,1652323,1294308"
40,638491701465800,0.0225098,1,fixation_before,0,638491685257700,0,0,3,1527698.0,1651937.0,1293883.0,,"1527698,1651937,1293883"
41,638491702745000,0.023789,1,fixation_before,0,638491685257700,0,0,3,1527023.0,1651531.0,1293445.0,,"1527023,1651531,1293445"
42,638491703430500,0.0244745,1,fixation_before,0,638491685257700,0,0,3,1525976.0,1650893.0,1292789.0,,"1525976,1650893,1292789"
43,638491703859100,0.0249031,1,fixation_before,0,638491685257700,0,0,3,1525143.0,1650436.0,1292279.0,,"1525143,1650436,1292279"
44,638491704255700,0.0252997,1,fixation_before,0,638491685257700,0,0,3,1525024.0,1650446.0,1292246.0,,"1525024,1650446,1292246"
45,638491704589500,0.0256335,1,fixation_before,1,638491694583600,0,0,3,1525026.0,1650509.0,1292260.0,,"1525026,1650509,1292260"
46,638491704971800,0.0260158,1,fixation_before,1,638491694583600,0,0,3,1525084.0,1650615.0,1292282.0,,"1525084,1650615,1292282"
47,638491705334100,0.0263781,1,fixation_before,1,638491694583600,0,0,3,1525266.0,1650776.0,1292376.0,,"1525266,1650776,1292376"
48,638491705759700,0.0268037,1,fixation_before,1,638491694583600,0,0,3,1525534.0,1651013.0,1292521.0,,"1525534,1651013,1292521"
49,638491706155200,0.0271992,1,fixation_before,1,638491694583600,0,0,3,1525947.0,1651339.0,1292756.0,,"1525947,1651339,1292756"
