sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,198449435264000,0.0008432,0,idle,-1,0,0,0,3,-108524.0,-290979.0,-976157.0,,"-108524,-290979,-976157"
1,198449435565400,0.0011446,0,idle,-1,0,0,0,3,-115695.0,-291871.0,-982242.0,,"-115695,-291871,-982242"
2,198449435839800,0.001419,0,idle,-1,0,0,0,3,-121988.0,-294256.0,-988011.0,,"-121988,-294256,-988011"
3,198449436115600,0.0016948,0,idle,-1,0,0,0,3,-127109.0,-294646.0,-992105.0,,"-127109,-294646,-992105"
4,198449436386100,0.0019653,1,fixation_before,0,198449435467000,0,0,3,-131441.0,-294189.0,-995582.0,,"-131441,-294189,-995582"
5,198449436661000,0.0022402,1,fixation_before,0,198449435467000,0,0,3,-133107.0,-295717.0,-997691.0,,"-133107,-295717,-997691"
6,198449436938500,0.0025177,1,fixation_before,0,198449435467000,0,0,3,-133484.0,-294071.0,-997473.0,,"-133484,-294071,-997473"
7,198449437210900,0.0027901,1,fixation_before,0,198449435467000,0,0,3,-133636.0,-293572.0,-997975.0,,"-133636,-293572,-997975"
8,198449437486100,0.0030653,1,fixation_before,0,198449435467000,0,0,3,-130502.0,-293487.0,-995918.0,,"-130502,-293487,-995918"
9,198449437757700,0.0033369,1,fixation_before,0,198449435467000,0,0,3,-125212.0,-293180.0,-991701.0,,"-125212,-293180,-991701"
10,198449438031300,0.0036105,1,fixation_before,0,198449435467000,0,0,3,-118668.0,-291271.0,-986190.0,,"-118668,-291271,-986190"
11,198449438336400,0.0039156,1,fixation_before,0,198449435467000,0,0,3,-112435.0,-290236.0,-980859.0,,"-112435,-290236,-980859"
12,198449438613800,0.004193,1,fixation_before,0,198449435467000,0,0,3,-107306.0,-288187.0,-976076.0,,"-107306,-288187,-976076"
13,198449438889600,0.0044688,1,fixation_before,2,198449438833700,0,0,3,-102406.0,-286993.0,-971820.0,,"-102406,-286993,-971820"
14,198449439151500,0.0047307,1,fixation_before,3,198449439051700,0,0,3,-98877.0,-287720.0,-968859.0,,"-98877,-287720,-968859"
15,198449439412600,0.0049918,1,fixation_before,3,198449439051700,0,0,3,-95854.0,-286201.0,-965846.0,,"-95854,-286201,-965846"
16,198449439671500,0.0052507,1,fixation_before,3,198449439051700,0,0,3,-93352.0,-286920.0,-964187.0,,"-93352,-286920,-964187"
17,198449439930700,0.0055099,1,fixation_before,3,198449439051700,0,0,3,-92694.0,-287223.0,-963259.0,,"-92694,-287223,-963259"
18,198449440190400,0.0057696,1,fixation_before,3,198449439051700,0,0,3,-96667.0,-288054.0,-966201.0,,"-96667,-288054,-966201"
19,198449440462000,0.0060412,1,fixation_before,3,198449439051700,0,0,3,-101989.0,-288990.0,-970783.0,,"-101989,-288990,-970783"
20,198449440793100,0.0063723,1,fixation_before,3,198449439051700,0,0,3,-108491.0,-290876.0,-976372.0,,"-108491,-290876,-976372"
21,198449441138700,0.0067179,1,fixation_before,3,198449439051700,0,0,3,-115592.0,-291605.0,-982084.0,,"-115592,-291605,-982084"
22,198449441426800,0.007006,1,fixation_before,3,198449439051700,0,0,3,-121910.0,-294019.0,-987774.0,,"-121910,-294019,-987774"
23,198449441699400,0.0072786,1,fixation_before,3,198449439051700,0,0,3,-127639.0,-295430.0,-992746.0,,"-127639,-295430,-992746"
24,198449441970900,0.0075501,1,fixation_before,3,198449439051700,0,0,3,-131422.0,-294682.0,-995806.0,,"-131422,-294682,-995806"
25,198449442238700,0.0078179,1,fixation_before,3,198449439051700,0,0,3,-133172.0,-296182.0,-997998.0,,"-133172,-296182,-997998"
26,198449442510700,0.0080899,1,fixation_before,3,198449439051700,0,0,3,-133259.0,-294162.0,-997505.0,,"-133259,-294162,-997505"
27,198449442778500,0.0083577,1,fixation_before,3,198449439051700,0,0,3,-133362.0,-293372.0,-997823.0,,"-133362,-293372,-997823"
28,198449443044100,0.0086233,1,fixation_before,3,198449439051700,0,0,3,-130558.0,-293206.0,-995849.0,,"-130558,-293206,-995849"
29,198449443313500,0.0088927,1,fixation_before,3,198449439051700,0,0,3,-124714.0,-292056.0,-991019.0,,"-124714,-292056,-991019"
30,198449443579800,0.009159,1,fixation_before,3,198449439051700,0,0,3,-117919.0,-290243.0,-985269.0,,"-117919,-290243,-985269"
31,198449443844100,0.0094233,1,fixation_before,3,198449439051700,0,0,3,-112304.0,-289921.0,-980524.0,,"-112304,-289921,-980524"
32,198449444108600,0.0096878,1,fixation_before,3,198449439051700,0,0,3,-108104.0,-288787.0,-976542.0,,"-108104,-288787,-976542"
33,198449444381400,0.0099606,1,fixation_before,3,198449439051700,0,0,3,-103660.0,-288189.0,-972812.0,,"-103660,-288189,-972812"
34,198449444638100,0.0102173,1,fixation_before,3,198449439051700,0,0,3,-98944.0,-287601.0,-968837.0,,"-98944,-287601,-968837"
35,198449444894600,0.0104738,1,fixation_before,3,198449439051700,0,0,3,-95718.0,-285864.0,-965748.0,,"-95718,-285864,-965748"
36,198449445150600,0.0107298,1,fixation_before,3,198449439051700,0,0,3,-93574.0,-286871.0,-964463.0,,"-93574,-286871,-964463"
37,198449445406400,0.0109856,1,fixation_before,3,198449439051700,0,0,3,-92859.0,-287000.0,-963414.0,,"-92859,-287000,-963414"
38,198449445663300,0.0112425,1,fixation_before,3,198449439051700,0,0,3,-96122.0,-287276.0,-965594.0,,"-96122,-287276,-965594"
39,198449445927600,0.0115068,1,fixation_before,3,198449439051700,0,0,3,-102315.0,-289130.0,-970819.0,,"-102315,-289130,-970819"
40,198449446193500,0.0117727,1,fixation_before,3,198449439051700,0,0,3,-109290.0,-291537.0,-976783.0,,"-109290,-291537,-976783"
41,198449446460400,0.0120396,1,fixation_before,3,198449439051700,0,0,3,-116031.0,-292015.0,-982488.0,,"-116031,-292015,-982488"
42,198449446727100,0.0123063,1,fixation_before,3,198449439051700,0,0,3,-121834.0,-293756.0,-987801.0,,"-121834,-293756,-987801"
43,198449446999200,0.0125784,1,fixation_before,3,198449439051700,0,0,3,-127391.0,-295002.0,-992611.0,,"-127391,-295002,-992611"
44,198449447266000,0.0128452,1,fixation_before,3,198449439051700,0,0,3,-131543.0,-294747.0,-996094.0,,"-131543,-294747,-996094"
45,198449447531500,0.0131107,1,fixation_before,4,198449447148300,0,0,3,-133050.0,-295458.0,-997840.0,,"-133050,-295458,-997840"
46,198449447797900,0.0133771,1,fixation_before,4,198449447148300,0,0,3,-133756.0,-294332.0,-997861.0,,"-133756,-294332,-997861"
47,198449448062400,0.0136416,1,fixation_before,4,198449447148300,0,0,3,-134027.0,-294159.0,-998278.0,,"-134027,-294159,-998278"
48,198449448328200,0.0139074,1,fixation_before,4,198449447148300,0,0,3,-130512.0,-293632.0,-995599.0,,"-130512,-293632,-995599"
49,198449448596000,0.0141752,1,fixation_before,4,198449447148300,0,0,3,-124846.0,-292757.0,-991104.0,,"-124846,-292757,-991104"
