sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,196237006458200,0.000851,0,idle,-1,0,0,0,3,300684.0,-1501797.0,-280091.0,,"300684,-1501797,-280091"
1,196237006778100,0.0011709,0,idle,-1,0,0,0,3,299644.0,-1498847.0,-278373.0,,"299644,-1498847,-278373"
2,196237007072900,0.0014657,0,idle,-1,0,0,0,3,296394.0,-1497630.0,-278777.0,,"296394,-1497630,-278777"
3,196237007360200,0.001753,0,idle,-1,0,0,0,3,288887.0,-1500322.0,-283016.0,,"288887,-1500322,-283016"
4,196237007654500,0.0020473,1,fixation_before,0,196237006643800,0,0,3,289345.0,-1493445.0,-277999.0,,"289345,-1493445,-277999"
5,196237007950100,0.0023429,1,fixation_before,0,196237006643800,0,0,3,283272.0,-1496199.0,-281799.0,,"283272,-1496199,-281799"
6,196237008240500,0.0026333,1,fixation_before,0,196237006643800,0,0,3,278373.0,-1497636.0,-284079.0,,"278373,-1497636,-284079"
7,196237008531300,0.0029241,1,fixation_before,0,196237006643800,0,0,3,280386.0,-1492264.0,-279520.0,,"280386,-1492264,-279520"
8,196237008825800,0.0032186,1,fixation_before,0,196237006643800,0,0,3,276271.0,-1497347.0,-284337.0,,"276271,-1497347,-284337"
9,196237009121500,0.0035143,1,fixation_before,0,196237006643800,0,0,3,278408.0,-1493431.0,-280690.0,,"278408,-1493431,-280690"
10,196237009426500,0.0038193,1,fixation_before,1,196237008333200,0,0,3,280846.0,-1491664.0,-278486.0,,"280846,-1491664,-278486"
11,196237009729100,0.0041219,1,fixation_before,3,196237009705600,0,0,3,282699.0,-1493692.0,-279264.0,,"282699,-1493692,-279264"
12,196237010018400,0.0044112,1,fixation_before,3,196237009705600,0,0,3,286308.0,-1494529.0,-279100.0,,"286308,-1494529,-279100"
13,196237010304600,0.0046974,1,fixation_before,3,196237009705600,0,0,3,289548.0,-1496044.0,-279544.0,,"289548,-1496044,-279544"
14,196237010591800,0.0049846,1,fixation_before,3,196237009705600,0,0,3,290180.0,-1500197.0,-282401.0,,"290180,-1500197,-282401"
15,196237010874300,0.0052671,1,fixation_before,3,196237009705600,0,0,3,294899.0,-1498439.0,-279595.0,,"294899,-1498439,-279595"
16,196237011156300,0.0055491,1,fixation_before,3,196237009705600,0,0,3,297243.0,-1500180.0,-279951.0,,"297243,-1500180,-279951"
17,196237011446200,0.005839,1,fixation_before,3,196237009705600,0,0,3,299426.0,-1501092.0,-279882.0,,"299426,-1501092,-279882"
18,196237011768600,0.0061614,1,fixation_before,3,196237009705600,0,0,3,306431.0,-1494203.0,-272872.0,,"306431,-1494203,-272872"
19,196237012075600,0.0064684,1,fixation_before,3,196237009705600,0,0,3,304741.0,-1498616.0,-276819.0,,"304741,-1498616,-276819"
20,196237012371700,0.0067645,1,fixation_before,3,196237009705600,0,0,3,301299.0,-1501988.0,-280202.0,,"301299,-1501988,-280202"
21,196237012663300,0.0070561,1,fixation_before,3,196237009705600,0,0,3,299159.0,-1500459.0,-279659.0,,"299159,-1500459,-279659"
22,196237012954400,0.0073472,1,fixation_before,3,196237009705600,0,0,3,295663.0,-1499544.0,-280062.0,,"295663,-1499544,-280062"
23,196237013249300,0.0076421,1,fixation_before,3,196237009705600,0,0,3,292177.0,-1497467.0,-279537.0,,"292177,-1497467,-279537"
24,196237013538200,0.007931,1,fixation_before,3,196237009705600,0,0,3,288599.0,-1495426.0,-279102.0,,"288599,-1495426,-279102"
25,196237013832600,0.0082254,1,fixation_before,3,196237009705600,0,0,3,283302.0,-1497047.0,-281891.0,,"283302,-1497047,-281891"
26,196237014117000,0.0085098,1,fixation_before,3,196237009705600,0,0,3,278561.0,-1498149.0,-284041.0,,"278561,-1498149,-284041"
27,196237014400500,0.0087933,1,fixation_before,3,196237009705600,0,0,3,280624.0,-1492689.0,-279674.0,,"280624,-1492689,-279674"
28,196237014684900,0.0090777,1,fixation_before,3,196237009705600,0,0,3,276372.0,-1498041.0,-284988.0,,"276372,-1498041,-284988"
29,196237014970000,0.0093628,1,fixation_before,3,196237009705600,0,0,3,279107.0,-1493547.0,-280673.0,,"279107,-1493547,-280673"
30,196237015255000,0.0096478,1,fixation_before,3,196237009705600,0,0,3,281366.0,-1491796.0,-278608.0,,"281366,-1491796,-278608"
31,196237015541700,0.0099345,1,fixation_before,3,196237009705600,0,0,3,282960.0,-1493726.0,-279672.0,,"282960,-1493726,-279672"
32,196237015826300,0.0102191,1,fixation_before,3,196237009705600,0,0,3,285273.0,-1495969.0,-280774.0,,"285273,-1495969,-280774"
33,196237016111300,0.0105041,1,fixation_before,3,196237009705600,0,0,3,290481.0,-1495268.0,-278901.0,,"290481,-1495268,-278901"
