sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197947376371900,0.0041089,1,fixation_before,0,197947373324700,0,0,3,153134.0,-1709856.0,-614614.0,,"153134,-1709856,-614614"
1,197947376684500,0.0044215,1,fixation_before,1,197947375123500,0,0,3,156128.0,-1704914.0,-610417.0,,"156128,-1704914,-610417"
2,197947376971700,0.0047087,1,fixation_before,2,197947376789800,0,0,3,151559.0,-1710187.0,-615769.0,,"151559,-1710187,-615769"
3,197947377252000,0.004989,1,fixation_before,3,197947376982000,0,0,3,152499.0,-1707737.0,-614037.0,,"152499,-1707737,-614037"
4,197947377528800,0.0052658,1,fixation_before,3,197947376982000,0,0,3,157270.0,-1703056.0,-609763.0,,"157270,-1703056,-609763"
5,197947377808400,0.0055454,1,fixation_before,3,197947376982000,0,0,3,159463.0,-1704764.0,-610265.0,,"159463,-1704764,-610265"
6,197947378084100,0.0058211,1,fixation_before,3,197947376982000,0,0,3,161245.0,-1707147.0,-611017.0,,"161245,-1707147,-611017"
7,197947378356500,0.0060935,1,fixation_before,3,197947376982000,0,0,3,163744.0,-1708477.0,-610884.0,,"163744,-1708477,-610884"
8,197947378637600,0.0063746,1,fixation_before,3,197947376982000,0,0,3,164026.0,-1711745.0,-612717.0,,"164026,-1711745,-612717"
9,197947378951200,0.0066882,1,fixation_before,3,197947376982000,0,0,3,167799.0,-1710433.0,-610256.0,,"167799,-1710433,-610256"
10,197947379230900,0.0069679,1,fixation_before,3,197947376982000,0,0,3,170434.0,-1711056.0,-609271.0,,"170434,-1711056,-609271"
11,197947379503500,0.0072405,1,fixation_before,3,197947376982000,0,0,3,169857.0,-1714141.0,-610850.0,,"169857,-1714141,-610850"
12,197947379778000,0.007515,1,fixation_before,3,197947376982000,0,0,3,173623.0,-1711028.0,-607144.0,,"173623,-1711028,-607144"
13,197947380051300,0.0077883,1,fixation_before,3,197947376982000,0,0,3,171492.0,-1714930.0,-610294.0,,"171492,-1714930,-610294"
14,197947380323500,0.0080605,1,fixation_before,3,197947376982000,0,0,3,166353.0,-1719609.0,-614906.0,,"166353,-1719609,-614906"
15,197947380593300,0.0083303,1,fixation_before,3,197947376982000,0,0,3,165773.0,-1716002.0,-612722.0,,"165773,-1716002,-612722"
16,197947380866100,0.0086031,1,fixation_before,3,197947376982000,0,0,3,163050.0,-1714952.0,-613420.0,,"163050,-1714952,-613420"
17,197947381140300,0.0088773,1,fixation_before,3,197947376982000,0,0,3,158601.0,-1714649.0,-615114.0,,"158601,-1714649,-615114"
18,197947381413200,0.0091502,1,fixation_before,3,197947376982000,0,0,3,159019.0,-1709210.0,-611834.0,,"159019,-1709210,-611834"
19,197947381750800,0.0094878,1,fixation_before,4,197947381317100,0,0,3,155457.0,-1710327.0,-614127.0,,"155457,-1710327,-614127"
20,197947382038200,0.0097752,1,fixation_before,4,197947381317100,0,0,3,152789.0,-1710240.0,-615167.0,,"152789,-1710240,-615167"
21,197947382310500,0.0100475,1,fixation_before,4,197947381317100,0,0,3,157144.0,-1703549.0,-609849.0,,"157144,-1703549,-609849"
22,197947382582700,0.0103197,1,fixation_before,4,197947381317100,0,0,3,152254.0,-1709627.0,-616009.0,,"152254,-1709627,-616009"
23,197947382852800,0.0105898,1,fixation_before,4,197947381317100,0,0,3,153658.0,-1706629.0,-613603.0,,"153658,-1706629,-613603"
24,197947383123800,0.0108608,1,fixation_before,4,197947381317100,0,0,3,158077.0,-1702576.0,-609532.0,,"158077,-1702576,-609532"
25,197947383395900,0.0111329,1,fixation_before,4,197947381317100,0,0,3,159916.0,-1704502.0,-610154.0,,"159916,-1704502,-610154"
26,197947383675200,0.0114122,1,fixation_before,4,197947381317100,0,0,3,161338.0,-1707194.0,-611048.0,,"161338,-1707194,-611048"
27,197947383943100,0.0116801,1,fixation_before,4,197947381317100,0,0,3,164310.0,-1708448.0,-610621.0,,"164310,-1708448,-610621"
28,197947384211800,0.0119488,1,fixation_before,4,197947381317100,0,0,3,164311.0,-1711968.0,-612594.0,,"164311,-1711968,-612594"
29,197947384479500,0.0122165,1,fixation_before,4,197947381317100,0,0,3,167716.0,-1710528.0,-610196.0,,"167716,-1710528,-610196"
30,197947384748800,0.0124858,1,fixation_before,4,197947381317100,0,0,3,170419.0,-1710729.0,-609172.0,,"170419,-1710729,-609172"
31,197947385019900,0.0127569,1,fixation_before,4,197947381317100,0,0,3,168754.0,-1714927.0,-612029.0,,"168754,-1714927,-612029"
32,197947385326100,0.0130631,1,fixation_before,4,197947381317100,0,0,3,173909.0,-1710286.0,-606765.0,,"173909,-1710286,-606765"
33,197947385598000,0.013335,1,fixation_before,4,197947381317100,0,0,3,171530.0,-1715032.0,-610472.0,,"171530,-1715032,-610472"
34,197947385868000,0.013605,1,fixation_before,4,197947381317100,0,0,3,166878.0,-1719513.0,-614877.0,,"166878,-1719513,-614877"
35,197947386136900,0.0138739,1,fixation_before,4,197947381317100,0,0,3,166551.0,-1715639.0,-612404.0,,"166551,-1715639,-612404"
36,197947386411700,0.0141487,1,fixation_before,4,197947381317100,0,0,3,163484.0,-1714917.0,-613315.0,,"163484,-1714917,-613315"
37,197947386679900,0.0144169,1,fixation_before,4,197947381317100,0,0,3,158896.0,-1714720.0,-614979.0,,"158896,-1714720,-614979"
38,197947386947600,0.0146846,1,fixation_before,4,197947381317100,0,0,3,159221.0,-1709336.0,-611829.0,,"159221,-1709336,-611829"
39,197947387217200,0.0149542,1,fixation_before,4,197947381317100,0,0,3,155671.0,-1710239.0,-614063.0,,"155671,-1710239,-614063"
40,197947387489100,0.0152261,1,fixation_before,4,197947381317100,0,0,3,152974.0,-1709804.0,-615081.0,,"152974,-1709804,-615081"
41,197947387782100,0.0155191,1,fixation_before,4,197947381317100,0,0,3,156951.0,-1703265.0,-609977.0,,"156951,-1703265,-609977"
42,197947388052900,0.0157899,1,fixation_before,4,197947381317100,0,0,3,151501.0,-1709974.0,-616739.0,,"151501,-1709974,-616739"
43,197947388325100,0.0160621,1,fixation_before,4,197947381317100,0,0,3,153483.0,-1706752.0,-613846.0,,"153483,-1706752,-613846"
44,197947388594700,0.0163317,1,fixation_before,4,197947381317100,0,0,3,157944.0,-1702827.0,-609676.0,,"157944,-1702827,-609676"
45,197947388865700,0.0166027,1,fixation_before,4,197947381317100,0,0,3,159437.0,-1704981.0,-610672.0,,"159437,-1704981,-610672"
46,197947389136200,0.0168732,1,fixation_before,4,197947381317100,0,0,3,161086.0,-1707270.0,-611409.0,,"161086,-1707270,-611409"
47,197947389415200,0.0171522,1,fixation_before,4,197947381317100,0,0,3,163968.0,-1708707.0,-611098.0,,"163968,-1708707,-611098"
48,197947389684200,0.0174212,1,fixation_before,4,197947381317100,0,0,3,164204.0,-1712019.0,-612726.0,,"164204,-1712019,-612726"
49,197947389951500,0.0176885,1,fixation_before,4,197947381317100,0,0,3,167571.0,-1710734.0,-610272.0,,"167571,-1710734,-610272"
50,197947390219600,0.0179566,1,fixation_before,4,197947381317100,0,0,3,170203.0,-1710766.0,-609044.0,,"170203,-1710766,-609044"
51,197947390488500,0.0182255,1,fixation_before,4,197947381317100,0,0,3,168603.0,-1714694.0,-611809.0,,"168603,-1714694,-611809"
52,197947390758200,0.0184952,1,fixation_before,4,197947381317100,0,0,3,173538.0,-1710091.0,-606816.0,,"173538,-1710091,-606816"
53,197947391026400,0.0187634,1,fixation_before,4,197947381317100,0,0,3,170837.0,-1714945.0,-610691.0,,"170837,-1714945,-610691"
54,197947391294300,0.0190313,1,fixation_before,4,197947381317100,0,0,3,165809.0,-1719503.0,-615031.0,,"165809,-1719503,-615031"
55,197947391565100,0.0193021,1,fixation_before,4,197947381317100,0,0,3,165301.0,-1715931.0,-612723.0,,"165301,-1715931,-612723"
56,197947391836900,0.0195739,1,fixation_before,4,197947381317100,0,0,3,162601.0,-1715296.0,-613431.0,,"162601,-1715296,-613431"
57,197947392110600,0.0198476,1,fixation_before,4,197947381317100,0,0,3,157966.0,-1715601.0,-615208.0,,"157966,-1715601,-615208"
58,197947392379700,0.0201167,1,fixation_before,4,197947381317100,0,0,3,158328.0,-1710264.0,-612004.0,,"158328,-1710264,-612004"
59,197947392682800,0.0204198,1,fixation_before,4,197947381317100,0,0,3,154831.0,-1710911.0,-614204.0,,"154831,-1710911,-614204"
60,197947392951200,0.0206882,1,fixation_before,4,197947381317100,0,0,3,152478.0,-1710157.0,-615091.0,,"152478,-1710157,-615091"
61,197947393230000,0.020967,1,fixation_before,4,197947381317100,0,0,3,156877.0,-1703549.0,-609783.0,,"156877,-1703549,-609783"
62,197947393505700,0.0212427,1,fixation_before,4,197947381317100,0,0,3,151491.0,-1710347.0,-616556.0,,"151491,-1710347,-616556"
63,197947393794200,0.0215312,1,fixation_before,4,197947381317100,0,0,3,153366.0,-1706861.0,-613556.0,,"153366,-1706861,-613556"
64,197947394068200,0.0218052,1,fixation_before,4,197947381317100,0,0,3,157906.0,-1702619.0,-609383.0,,"157906,-1702619,-609383"
65,197947394339600,0.0220766,1,fixation_before,4,197947381317100,0,0,3,159748.0,-1704476.0,-610276.0,,"159748,-1704476,-610276"
66,197947394612400,0.0223494,1,fixation_before,4,197947381317100,0,0,3,161248.0,-1706746.0,-611278.0,,"161248,-1706746,-611278"
67,197947394889800,0.0226268,1,fixation_before,4,197947381317100,0,0,3,163950.0,-1708072.0,-611097.0,,"163950,-1708072,-611097"
68,197947395159900,0.0228969,1,fixation_before,4,197947381317100,0,0,3,164119.0,-1711406.0,-612815.0,,"164119,-1711406,-612815"
69,197947395432900,0.0231699,1,fixation_before,4,197947381317100,0,0,3,167475.0,-1710131.0,-610334.0,,"167475,-1710131,-610334"
70,197947395703900,0.0234409,1,fixation_before,4,197947381317100,0,0,3,170023.0,-1710533.0,-609287.0,,"170023,-1710533,-609287"
71,197947395998400,0.0237354,1,fixation_before,4,197947381317100,0,0,3,168503.0,-1714420.0,-612061.0,,"168503,-1714420,-612061"
72,197947396269000,0.024006,1,fixation_before,4,197947381317100,0,0,3,173821.0,-1709661.0,-606797.0,,"173821,-1709661,-606797"
73,197947396539100,0.0242761,1,fixation_before,4,197947381317100,0,0,3,171358.0,-1714596.0,-610559.0,,"171358,-1714596,-610559"
74,197947396809200,0.0245462,1,fixation_before,4,197947381317100,0,0,3,166453.0,-1719011.0,-614731.0,,"166453,-1719011,-614731"
75,197947397078200,0.0248152,1,fixation_before,4,197947381317100,0,0,3,165999.0,-1715361.0,-612404.0,,"165999,-1715361,-612404"
76,197947397348700,0.0250857,1,fixation_before,4,197947381317100,0,0,3,163297.0,-1714322.0,-613186.0,,"163297,-1714322,-613186"
77,197947397620000,0.025357,1,fixation_before,4,197947381317100,0,0,3,158816.0,-1713875.0,-614808.0,,"158816,-1713875,-614808"
78,197947397896900,0.0256339,1,fixation_before,4,197947381317100,0,0,3,159041.0,-1708809.0,-611677.0,,"159041,-1708809,-611677"
79,197947398170900,0.0259079,1,fixation_before,5,197947398029000,0,0,3,155358.0,-1710011.0,-613892.0,,"155358,-1710011,-613892"
80,197947398445700,0.0261827,1,fixation_before,5,197947398029000,0,0,3,152508.0,-1709961.0,-614944.0,,"152508,-1709961,-614944"
81,197947398716600,0.0264536,1,fixation_before,5,197947398029000,0,0,3,156372.0,-1703456.0,-609946.0,,"156372,-1703456,-609946"
82,197947398987500,0.0267245,1,fixation_before,5,197947398029000,0,0,3,150879.0,-1709977.0,-616674.0,,"150879,-1709977,-616674"
83,197947399258200,0.0269952,1,fixation_before,5,197947398029000,0,0,3,152479.0,-1706847.0,-613981.0,,"152479,-1706847,-613981"
84,197947399529000,0.027266,1,fixation_before,5,197947398029000,0,0,3,157117.0,-1702537.0,-609506.0,,"157117,-1702537,-609506"
85,197947399797600,0.0275346,1,fixation_before,5,197947398029000,0,0,3,158637.0,-1704616.0,-610405.0,,"158637,-1704616,-610405"
86,197947400068300,0.0278053,1,fixation_before,5,197947398029000,0,0,3,160278.0,-1706817.0,-611341.0,,"160278,-1706817,-611341"
87,197947400338200,0.0280752,1,fixation_before,5,197947398029000,0,0,3,163133.0,-1708212.0,-611153.0,,"163133,-1708212,-611153"
88,197947400613700,0.0283507,1,fixation_before,5,197947398029000,0,0,3,163854.0,-1711628.0,-612518.0,,"163854,-1711628,-612518"
89,197947400883600,0.0286206,1,fixation_before,5,197947398029000,0,0,3,167879.0,-1710566.0,-609621.0,,"167879,-1710566,-609621"
90,197947401153200,0.0288902,1,fixation_before,5,197947398029000,0,0,3,170648.0,-1710579.0,-608338.0,,"170648,-1710579,-608338"
91,197947401426000,0.029163,1,fixation_before,5,197947398029000,0,0,3,168688.0,-1714635.0,-611494.0,,"168688,-1714635,-611494"
92,197947401699100,0.0294361,1,fixation_before,5,197947398029000,0,0,3,173469.0,-1710462.0,-606606.0,,"173469,-1710462,-606606"
93,197947401969700,0.0297067,1,fixation_before,5,197947398029000,0,0,3,170938.0,-1715545.0,-610401.0,,"170938,-1715545,-610401"
94,197947402238700,0.0299757,1,fixation_before,5,197947398029000,0,0,3,166373.0,-1719756.0,-614552.0,,"166373,-1719756,-614552"
95,197947402508800,0.0302458,1,fixation_before,5,197947398029000,0,0,3,166328.0,-1715652.0,-612257.0,,"166328,-1715652,-612257"
96,197947402777700,0.0305147,1,fixation_before,5,197947398029000,0,0,3,163599.0,-1714671.0,-613216.0,,"163599,-1714671,-613216"
97,197947403046600,0.0307836,1,fixation_before,5,197947398029000,0,0,3,159220.0,-1714234.0,-614715.0,,"159220,-1714234,-614715"
98,197947403320200,0.0310572,1,fixation_before,5,197947398029000,0,0,3,159486.0,-1709201.0,-611512.0,,"159486,-1709201,-611512"
99,197947403615800,0.0313528,1,fixation_before,5,197947398029000,0,0,3,155883.0,-1710037.0,-613781.0,,"155883,-1710037,-613781"
100,197947403886900,0.0316239,1,fixation_before,5,197947398029000,0,0,3,153177.0,-1709431.0,-614776.0,,"153177,-1709431,-614776"
101,197947404156900,0.0318939,1,fixation_before,5,197947398029000,0,0,3,157074.0,-1703150.0,-609622.0,,"157074,-1703150,-609622"
102,197947404427500,0.0321645,1,fixation_before,5,197947398029000,0,0,3,151406.0,-1710014.0,-616381.0,,"151406,-1710014,-616381"
103,197947404697100,0.0324341,1,fixation_before,5,197947398029000,0,0,3,152988.0,-1706867.0,-613913.0,,"152988,-1706867,-613913"
104,197947404967900,0.0327049,1,fixation_before,5,197947398029000,0,0,3,157558.0,-1702627.0,-609674.0,,"157558,-1702627,-609674"
105,197947405237400,0.0329744,1,fixation_before,5,197947398029000,0,0,3,159351.0,-1704751.0,-610407.0,,"159351,-1704751,-610407"
106,197947405509700,0.0332467,1,fixation_before,5,197947398029000,0,0,3,161216.0,-1707082.0,-611157.0,,"161216,-1707082,-611157"
107,197947405779400,0.0335164,1,fixation_before,5,197947398029000,0,0,3,164143.0,-1708498.0,-610824.0,,"164143,-1708498,-610824"
108,197947406048000,0.033785,1,fixation_before,5,197947398029000,0,0,3,164490.0,-1711702.0,-612372.0,,"164490,-1711702,-612372"
109,197947406322000,0.034059,1,fixation_before,5,197947398029000,0,0,3,168267.0,-1709912.0,-609681.0,,"168267,-1709912,-609681"
110,197947406590700,0.0343277,1,fixation_before,5,197947398029000,0,0,3,170705.0,-1710119.0,-608891.0,,"170705,-1710119,-608891"
111,197947406878300,0.0346153,1,fixation_before,5,197947398029000,0,0,3,169124.0,-1713725.0,-611662.0,,"169124,-1713725,-611662"
112,197947407148400,0.0348854,1,fixation_before,5,197947398029000,0,0,3,173862.0,-1709497.0,-606978.0,,"173862,-1709497,-606978"
113,197947407421500,0.0351585,1,fixation_before,5,197947398029000,0,0,3,171394.0,-1714421.0,-610904.0,,"171394,-1714421,-610904"
114,197947407693200,0.0354302,1,fixation_before,5,197947398029000,0,0,3,166628.0,-1718682.0,-615120.0,,"166628,-1718682,-615120"
115,197947407964300,0.0357013,1,fixation_before,5,197947398029000,0,0,3,166339.0,-1714880.0,-612597.0,,"166339,-1714880,-612597"
116,197947408233700,0.0359707,1,fixation_before,5,197947398029000,0,0,3,163376.0,-1714528.0,-613520.0,,"163376,-1714528,-613520"
117,197947408503900,0.0362409,1,fixation_before,5,197947398029000,0,0,3,158999.0,-1714400.0,-614981.0,,"158999,-1714400,-614981"
118,197947408774200,0.0365112,1,fixation_before,5,197947398029000,0,0,3,159415.0,-1709188.0,-611749.0,,"159415,-1709188,-611749"
119,197947409048200,0.0367852,1,fixation_before,5,197947398029000,0,0,3,155838.0,-1710035.0,-614070.0,,"155838,-1710035,-614070"
120,197947409318900,0.0370559,1,fixation_before,5,197947398029000,0,0,3,153376.0,-1709170.0,-614851.0,,"153376,-1709170,-614851"
121,197947409589700,0.0373267,1,fixation_before,5,197947398029000,0,0,3,156686.0,-1703463.0,-610329.0,,"156686,-1703463,-610329"
122,197947409861600,0.0375986,1,fixation_before,5,197947398029000,0,0,3,151458.0,-1709753.0,-616613.0,,"151458,-1709753,-616613"
123,197947410131400,0.0378684,1,fixation_before,5,197947398029000,0,0,3,153139.0,-1706651.0,-613934.0,,"153139,-1706651,-613934"
124,197947410400900,0.0381379,1,fixation_before,5,197947398029000,0,0,3,157601.0,-1702721.0,-609682.0,,"157601,-1702721,-609682"
125,197947410675600,0.0384126,1,fixation_before,5,197947398029000,0,0,3,159280.0,-1704885.0,-610339.0,,"159280,-1704885,-610339"
