sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,192405601786000,0.0008578,0,idle,-1,0,0,0,3,205751.0,-931.0,-6562.0,,"205751,-931,-6562"
1,192405602041200,0.001113,0,idle,-1,0,0,0,3,205384.0,-964.0,-8106.0,,"205384,-964,-8106"
2,192405602282100,0.0013539,0,idle,-1,0,0,0,3,215658.0,-953.0,-8848.0,,"215658,-953,-8848"
3,192405602502400,0.0015742,0,idle,-1,0,0,0,3,212523.0,-953.0,-8395.0,,"212523,-953,-8395"
4,192405602717200,0.001789,0,idle,-1,0,0,0,3,212131.0,-961.0,-7977.0,,"212131,-961,-7977"
5,192405602929500,0.0020013,1,fixation_before,0,192405601926300,0,0,3,217970.0,-947.0,-9589.0,,"217970,-947,-9589"
6,192405603145700,0.0022175,1,fixation_before,0,192405601926300,0,0,3,211954.0,-954.0,-9362.0,,"211954,-954,-9362"
7,192405603378100,0.0024499,1,fixation_before,0,192405601926300,0,0,3,218520.0,-950.0,-9396.0,,"218520,-950,-9396"
8,192405603595400,0.0026672,1,fixation_before,0,192405601926300,0,0,3,217551.0,-962.0,-8163.0,,"217551,-962,-8163"
9,192405603810400,0.0028822,1,fixation_before,1,192405603629900,0,0,3,215983.0,-929.0,-8145.0,,"215983,-929,-8145"
10,192405604072800,0.0031446,1,fixation_before,1,192405603629900,0,0,3,210843.0,-937.0,-8254.0,,"210843,-937,-8254"
11,192405604314000,0.0033858,1,fixation_before,1,192405603629900,0,0,3,207709.0,-955.0,-9220.0,,"207709,-955,-9220"
12,192405604603000,0.0036748,1,fixation_before,1,192405603629900,0,0,3,204339.0,-957.0,-9306.0,,"204339,-957,-9306"
13,192405604827900,0.0038997,1,fixation_before,1,192405603629900,0,0,3,206609.0,-982.0,-9696.0,,"206609,-982,-9696"
14,192405605051800,0.0041236,1,fixation_before,2,192405604106700,0,0,3,202309.0,-970.0,-9694.0,,"202309,-970,-9694"
15,192405605305100,0.0043769,1,fixation_before,2,192405604106700,0,0,3,200942.0,-956.0,-10296.0,,"200942,-956,-10296"
16,192405605559800,0.0046316,1,fixation_before,3,192405605350400,0,0,3,207846.0,-951.0,-11389.0,,"207846,-951,-11389"
17,192405605787500,0.0048593,1,fixation_before,3,192405605350400,0,0,3,200478.0,-942.0,-10201.0,,"200478,-942,-10201"
18,192405606011600,0.0050834,1,fixation_before,3,192405605350400,0,0,3,199227.0,-950.0,-10619.0,,"199227,-950,-10619"
19,192405606233400,0.0053052,1,fixation_before,3,192405605350400,0,0,3,202757.0,-939.0,-10261.0,,"202757,-939,-10261"
20,192405606445600,0.0055174,1,fixation_before,3,192405605350400,0,0,3,206447.0,-952.0,-9756.0,,"206447,-952,-9756"
21,192405606700500,0.0057723,1,fixation_before,3,192405605350400,0,0,3,205823.0,-951.0,-10529.0,,"205823,-951,-10529"
22,192405606926500,0.0059983,1,fixation_before,3,192405605350400,0,0,3,214991.0,-951.0,-11109.0,,"214991,-951,-11109"
23,192405607148600,0.0062204,1,fixation_before,3,192405605350400,0,0,3,212261.0,-955.0,-11449.0,,"212261,-955,-11449"
24,192405607369800,0.0064416,1,fixation_before,3,192405605350400,0,0,3,211529.0,-971.0,-13019.0,,"211529,-971,-13019"
25,192405607610300,0.0066821,1,fixation_before,3,192405605350400,0,0,3,217162.0,-985.0,-13821.0,,"217162,-985,-13821"
26,192405607834900,0.0069067,1,fixation_before,3,192405605350400,0,0,3,211367.0,-962.0,-13141.0,,"211367,-962,-13141"
27,192405608087600,0.0071594,1,fixation_before,3,192405605350400,0,0,3,218538.0,-952.0,-12583.0,,"218538,-952,-12583"
28,192405608316400,0.0073882,1,fixation_before,3,192405605350400,0,0,3,217388.0,-940.0,-11049.0,,"217388,-940,-11049"
29,192405608555700,0.0076275,1,fixation_before,3,192405605350400,0,0,3,215404.0,-967.0,-10792.0,,"215404,-967,-10792"
30,192405608781400,0.0078532,1,fixation_before,3,192405605350400,0,0,3,211678.0,-950.0,-11224.0,,"211678,-950,-11224"
31,192405609003500,0.0080753,1,fixation_before,3,192405605350400,0,0,3,209471.0,-949.0,-11267.0,,"209471,-949,-11267"
32,192405609228800,0.0083006,1,fixation_before,3,192405605350400,0,0,3,203898.0,-986.0,-11763.0,,"203898,-986,-11763"
33,192405609452100,0.0085239,1,fixation_before,3,192405605350400,0,0,3,206510.0,-994.0,-11799.0,,"206510,-994,-11799"
34,192405609726700,0.0087985,1,fixation_before,3,192405605350400,0,0,3,202503.0,-935.0,-11957.0,,"202503,-935,-11957"
35,192405609982800,0.0090546,1,fixation_before,3,192405605350400,0,0,3,200285.0,-947.0,-11970.0,,"200285,-947,-11970"
36,192405610208400,0.0092802,1,fixation_before,3,192405605350400,0,0,3,208468.0,-966.0,-11994.0,,"208468,-966,-11994"
37,192405610430800,0.0095026,1,fixation_before,3,192405605350400,0,0,3,201682.0,-964.0,-10496.0,,"201682,-964,-10496"
38,192405610656100,0.0097279,1,fixation_before,3,192405605350400,0,0,3,199134.0,-962.0,-10042.0,,"199134,-962,-10042"
39,192405610887700,0.0099595,1,fixation_before,3,192405605350400,0,0,3,202898.0,-961.0,-9861.0,,"202898,-961,-9861"
40,192405611101200,0.010173,1,fixation_before,4,192405610919100,0,0,3,206573.0,-948.0,-9691.0,,"206573,-948,-9691"
41,192405611324800,0.0103966,1,fixation_before,4,192405610919100,0,0,3,204874.0,-954.0,-10187.0,,"204874,-954,-10187"
42,192405611548100,0.0106199,1,fixation_before,4,192405610919100,0,0,3,215551.0,-960.0,-11481.0,,"215551,-960,-11481"
43,192405611788800,0.0108606,1,fixation_before,4,192405610919100,0,0,3,212346.0,-934.0,-11974.0,,"212346,-934,-11974"
44,192405612027800,0.0110996,1,fixation_before,4,192405610919100,0,0,3,211355.0,-921.0,-12801.0,,"211355,-921,-12801"
45,192405612250800,0.0113226,1,fixation_before,4,192405610919100,0,0,3,217327.0,-954.0,-13619.0,,"217327,-954,-13619"
46,192405612472900,0.0115447,1,fixation_before,4,192405610919100,0,0,3,211374.0,-973.0,-12365.0,,"211374,-973,-12365"
47,192405612695900,0.0117677,1,fixation_before,4,192405610919100,0,0,3,216551.0,-952.0,-12377.0,,"216551,-952,-12377"
48,192405612929700,0.0120015,1,fixation_before,4,192405610919100,0,0,3,217581.0,-945.0,-11921.0,,"217581,-945,-11921"
49,192405613153400,0.0122252,1,fixation_before,4,192405610919100,0,0,3,215239.0,-964.0,-11740.0,,"215239,-964,-11740"
50,192405613373900,0.0124457,1,fixation_before,4,192405610919100,0,0,3,211581.0,-961.0,-10977.0,,"211581,-961,-10977"
51,192405613596400,0.0126682,1,fixation_before,4,192405610919100,0,0,3,208873.0,-986.0,-10623.0,,"208873,-986,-10623"
52,192405613820300,0.0128921,1,fixation_before,4,192405610919100,0,0,3,204728.0,-971.0,-11612.0,,"204728,-971,-11612"
53,192405614053900,0.0131257,1,fixation_before,4,192405610919100,0,0,3,205633.0,-961.0,-12392.0,,"205633,-961,-12392"
54,192405614275900,0.0133477,1,fixation_before,4,192405610919100,0,0,3,201726.0,-948.0,-13084.0,,"201726,-948,-13084"
55,192405614496700,0.0135685,1,fixation_before,4,192405610919100,0,0,3,199986.0,-984.0,-13587.0,,"199986,-984,-13587"
56,192405614719500,0.0137913,1,fixation_before,4,192405610919100,0,0,3,207561.0,-955.0,-13950.0,,"207561,-955,-13950"
57,192405614951500,0.0140233,1,fixation_before,4,192405610919100,0,0,3,200856.0,-970.0,-12424.0,,"200856,-970,-12424"
58,192405615173500,0.0142453,1,fixation_before,4,192405610919100,0,0,3,198236.0,-938.0,-11711.0,,"198236,-938,-11711"
59,192405615393800,0.0144656,1,fixation_before,4,192405610919100,0,0,3,200658.0,-936.0,-11439.0,,"200658,-936,-11439"
60,192405615624600,0.0146964,1,fixation_before,4,192405610919100,0,0,3,205479.0,-962.0,-11201.0,,"205479,-962,-11201"
61,192405615858100,0.0149299,1,fixation_before,4,192405610919100,0,0,3,206421.0,-960.0,-11147.0,,"206421,-960,-11147"
62,192405616085700,0.0151575,1,fixation_before,4,192405610919100,0,0,3,212781.0,-962.0,-12032.0,,"212781,-962,-12032"
63,192405616307600,0.0153794,1,fixation_before,4,192405610919100,0,0,3,211004.0,-939.0,-14033.0,,"211004,-939,-14033"
