sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197915899354500,0.0105985,1,fixation_before,3,197915893083600,0,0,3,165139.0,-1709265.0,-605071.0,,"165139,-1709265,-605071"
1,197915899663600,0.0109076,1,fixation_before,3,197915893083600,0,0,3,168496.0,-1707701.0,-602646.0,,"168496,-1707701,-602646"
2,197915899941800,0.0111858,1,fixation_before,3,197915893083600,0,0,3,169943.0,-1708972.0,-602821.0,,"169943,-1708972,-602821"
3,197915900213500,0.0114575,1,fixation_before,3,197915893083600,0,0,3,169329.0,-1711473.0,-604599.0,,"169329,-1711473,-604599"
4,197915900485200,0.0117292,1,fixation_before,3,197915893083600,0,0,3,174620.0,-1706831.0,-599826.0,,"174620,-1706831,-599826"
5,197915900759700,0.0120037,1,fixation_before,3,197915893083600,0,0,3,171014.0,-1713058.0,-605281.0,,"171014,-1713058,-605281"
6,197915901038300,0.0122823,1,fixation_before,3,197915893083600,0,0,3,167988.0,-1714756.0,-607284.0,,"167988,-1714756,-607284"
7,197915901308700,0.0125527,1,fixation_before,3,197915893083600,0,0,3,166748.0,-1712312.0,-606031.0,,"166748,-1712312,-606031"
8,197915901578600,0.0128226,1,fixation_before,3,197915893083600,0,0,3,164106.0,-1711433.0,-606472.0,,"164106,-1711433,-606472"
9,197915901851700,0.0130957,1,fixation_before,3,197915893083600,0,0,3,160030.0,-1710529.0,-607392.0,,"160030,-1710529,-607392"
10,197915902122700,0.0133667,1,fixation_before,3,197915893083600,0,0,3,160158.0,-1705935.0,-604604.0,,"160158,-1705935,-604604"
11,197915902395500,0.0136395,1,fixation_before,3,197915893083600,0,0,3,156253.0,-1707486.0,-607162.0,,"156253,-1707486,-607162"
12,197915902672800,0.0139168,1,fixation_before,3,197915893083600,0,0,3,154885.0,-1705590.0,-606592.0,,"154885,-1705590,-606592"
13,197915902945100,0.0141891,1,fixation_before,3,197915893083600,0,0,3,157466.0,-1701101.0,-603162.0,,"157466,-1701101,-603162"
14,197915903217800,0.0144618,1,fixation_before,3,197915893083600,0,0,3,151625.0,-1707826.0,-609930.0,,"151625,-1707826,-609930"
15,197915903490100,0.0147341,1,fixation_before,3,197915893083600,0,0,3,154898.0,-1702755.0,-605493.0,,"154898,-1702755,-605493"
16,197915903762600,0.0150066,1,fixation_before,4,197915903463600,0,0,3,158155.0,-1700834.0,-603346.0,,"158155,-1700834,-603346"
17,197915904033200,0.0152772,1,fixation_before,4,197915903463600,0,0,3,160668.0,-1701833.0,-603216.0,,"160668,-1701833,-603216"
18,197915904339900,0.0155839,1,fixation_before,4,197915903463600,0,0,3,162226.0,-1704494.0,-604251.0,,"162226,-1704494,-604251"
19,197915904702500,0.0159465,1,fixation_before,4,197915903463600,0,0,3,164878.0,-1706435.0,-604307.0,,"164878,-1706435,-604307"
20,197915904985600,0.0162296,1,fixation_before,4,197915903463600,0,0,3,165512.0,-1709249.0,-605386.0,,"165512,-1709249,-605386"
21,197915905254400,0.0164984,1,fixation_before,4,197915903463600,0,0,3,169173.0,-1707746.0,-602637.0,,"169173,-1707746,-602637"
22,197915905520100,0.0167641,1,fixation_before,4,197915903463600,0,0,3,170648.0,-1709303.0,-602813.0,,"170648,-1709303,-602813"
23,197915905784500,0.0170285,1,fixation_before,4,197915903463600,0,0,3,170079.0,-1711788.0,-604221.0,,"170079,-1711788,-604221"
24,197915906078200,0.0173222,1,fixation_before,4,197915903463600,0,0,3,174689.0,-1707818.0,-599709.0,,"174689,-1707818,-599709"
25,197915906357800,0.0176018,1,fixation_before,4,197915903463600,0,0,3,170635.0,-1714357.0,-605307.0,,"170635,-1714357,-605307"
26,197915906626500,0.0178705,1,fixation_before,4,197915903463600,0,0,3,167673.0,-1715814.0,-607136.0,,"167673,-1715814,-607136"
27,197915906892000,0.018136,1,fixation_before,4,197915903463600,0,0,3,166689.0,-1712776.0,-605561.0,,"166689,-1712776,-605561"
28,197915907157800,0.0184018,1,fixation_before,4,197915903463600,0,0,3,163792.0,-1712021.0,-606428.0,,"163792,-1712021,-606428"
29,197915907423500,0.0186675,1,fixation_before,4,197915903463600,0,0,3,160114.0,-1710533.0,-607154.0,,"160114,-1710533,-607154"
30,197915907686800,0.0189308,1,fixation_before,4,197915903463600,0,0,3,159969.0,-1705874.0,-604585.0,,"159969,-1705874,-604585"
31,197915907952100,0.0191961,1,fixation_before,4,197915903463600,0,0,3,155669.0,-1707269.0,-607392.0,,"155669,-1707269,-607392"
32,197915908218500,0.0194625,1,fixation_before,4,197915903463600,0,0,3,154339.0,-1704984.0,-606678.0,,"154339,-1704984,-606678"
33,197915908487300,0.0197313,1,fixation_before,4,197915903463600,0,0,3,156875.0,-1700852.0,-603434.0,,"156875,-1700852,-603434"
34,197915908753300,0.0199973,1,fixation_before,4,197915903463600,0,0,3,151309.0,-1708002.0,-610097.0,,"151309,-1708002,-610097"
35,197915909017700,0.0202617,1,fixation_before,4,197915903463600,0,0,3,155023.0,-1703072.0,-605206.0,,"155023,-1703072,-605206"
36,197915909288500,0.0205325,1,fixation_before,4,197915903463600,0,0,3,158398.0,-1701349.0,-602849.0,,"158398,-1701349,-602849"
