sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197569774457900,0.0108088,1,fixation_before,3,197569771715800,0,0,3,177103.0,-1678863.0,-547762.0,,"177103,-1678863,-547762"
1,197569774767900,0.0111188,1,fixation_before,3,197569771715800,0,0,3,174861.0,-1684457.0,-552189.0,,"174861,-1684457,-552189"
2,197569775042300,0.0113932,1,fixation_before,3,197569771715800,0,0,3,176788.0,-1683075.0,-550465.0,,"176788,-1683075,-550465"
3,197569775310100,0.011661,1,fixation_before,3,197569771715800,0,0,3,180105.0,-1680982.0,-547732.0,,"180105,-1680982,-547732"
4,197569775576900,0.0119278,1,fixation_before,3,197569771715800,0,0,3,172046.0,-1691579.0,-557156.0,,"172046,-1691579,-557156"
5,197569775848200,0.0121991,1,fixation_before,3,197569771715800,0,0,3,171067.0,-1689872.0,-555869.0,,"171067,-1689872,-555869"
6,197569776115900,0.0124668,1,fixation_before,3,197569771715800,0,0,3,170196.0,-1686624.0,-554013.0,,"170196,-1686624,-554013"
7,197569776385300,0.0127362,1,fixation_before,3,197569771715800,0,0,3,164730.0,-1688708.0,-557624.0,,"164730,-1688708,-557624"
8,197569776698900,0.0130498,1,fixation_before,3,197569771715800,0,0,3,165639.0,-1681744.0,-552776.0,,"165639,-1681744,-552776"
9,197569776989300,0.0133402,1,fixation_before,3,197569771715800,0,0,3,163308.0,-1680571.0,-552961.0,,"163308,-1680571,-552961"
10,197569777256300,0.0136072,1,fixation_before,3,197569771715800,0,0,3,159026.0,-1681746.0,-555425.0,,"159026,-1681746,-555425"
11,197569777524300,0.0138752,1,fixation_before,3,197569771715800,0,0,3,162066.0,-1674619.0,-549977.0,,"162066,-1674619,-549977"
12,197569777796100,0.014147,1,fixation_before,3,197569771715800,0,0,3,162034.0,-1674339.0,-550245.0,,"162034,-1674339,-550245"
13,197569778069400,0.0144203,1,fixation_before,3,197569771715800,0,0,3,156590.0,-1680255.0,-556298.0,,"156590,-1680255,-556298"
14,197569778337100,0.014688,1,fixation_before,4,197569778014900,0,0,3,164506.0,-1670421.0,-546926.0,,"164506,-1670421,-546926"
15,197569778604900,0.0149558,1,fixation_before,4,197569778014900,0,0,3,166008.0,-1671364.0,-547096.0,,"166008,-1671364,-547096"
16,197569778873300,0.0152242,1,fixation_before,4,197569778014900,0,0,3,167349.0,-1674104.0,-548429.0,,"167349,-1674104,-548429"
17,197569779139900,0.0154908,1,fixation_before,4,197569778014900,0,0,3,170349.0,-1674966.0,-547671.0,,"170349,-1674966,-547671"
18,197569779405500,0.0157564,1,fixation_before,4,197569778014900,0,0,3,169503.0,-1681039.0,-551731.0,,"169503,-1681039,-551731"
19,197569779730800,0.0160817,1,fixation_before,4,197569778014900,0,0,3,172254.0,-1680812.0,-550217.0,,"172254,-1680812,-550217"
20,197569780027100,0.016378,1,fixation_before,4,197569778014900,0,0,3,176229.0,-1679351.0,-547776.0,,"176229,-1679351,-547776"
21,197569780298300,0.0166492,1,fixation_before,4,197569778014900,0,0,3,174164.0,-1685065.0,-552330.0,,"174164,-1685065,-552330"
