sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,194535962828200,0.0008729,0,idle,-1,0,0,0,3,256492.0,-408254.0,244914.0,,"256492,-408254,244914"
1,194535963140300,0.001185,0,idle,-1,0,0,0,3,257119.0,-406112.0,245622.0,,"257119,-406112,245622"
2,194535963459100,0.0015038,0,idle,-1,0,0,0,3,255718.0,-408859.0,243080.0,,"255718,-408859,243080"
3,194535963732900,0.0017776,0,idle,-1,0,0,0,3,254723.0,-410151.0,242381.0,,"254723,-410151,242381"
4,194535963993300,0.002038,0,idle,-1,0,0,0,3,257998.0,-407242.0,245518.0,,"257998,-407242,245518"
5,194535964253400,0.0022981,0,idle,-1,0,0,0,3,258081.0,-409382.0,244121.0,,"258081,-409382,244121"
6,194535964614800,0.0026595,1,fixation_before,0,194535963020000,0,0,3,259438.0,-410397.0,243938.0,,"259438,-410397,243938"
7,194535964884700,0.0029294,1,fixation_before,0,194535963020000,0,0,3,261553.0,-410415.0,245009.0,,"261553,-410415,245009"
8,194535965229000,0.0032737,1,fixation_before,0,194535963020000,0,0,3,261994.0,-412524.0,244119.0,,"261994,-412524,244119"
9,194535965528700,0.0035734,1,fixation_before,0,194535963020000,0,0,3,266585.0,-409012.0,248524.0,,"266585,-409012,248524"
10,194535965793600,0.0038383,1,fixation_before,0,194535963020000,0,0,3,269318.0,-407765.0,250532.0,,"269318,-407765,250532"
11,194535966154200,0.0041989,1,fixation_before,0,194535963020000,0,0,3,270221.0,-408631.0,251269.0,,"270221,-408631,251269"
12,194535966455900,0.0045006,1,fixation_before,1,194535964870100,0,0,3,275021.0,-403368.0,257456.0,,"275021,-403368,257456"
13,194535966721900,0.0047666,1,fixation_before,2,194535966603100,0,0,3,276337.0,-402909.0,258941.0,,"276337,-402909,258941"
14,194535966999100,0.0050438,1,fixation_before,3,194535966742300,0,0,3,272979.0,-406444.0,256253.0,,"272979,-406444,256253"
15,194535967346900,0.0053916,1,fixation_before,3,194535966742300,0,0,3,271722.0,-405580.0,256802.0,,"271722,-405580,256802"
