sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197976138820400,0.0101684,1,fixation_before,3,197976132756700,0,0,3,159437.0,-1709207.0,-609818.0,,"159437,-1709207,-609818"
1,197976139128000,0.010476,1,fixation_before,3,197976132756700,0,0,3,160098.0,-1712815.0,-611832.0,,"160098,-1712815,-611832"
2,197976139403500,0.0107515,1,fixation_before,3,197976132756700,0,0,3,164117.0,-1712319.0,-609912.0,,"164117,-1712319,-609912"
3,197976139675200,0.0110232,1,fixation_before,3,197976132756700,0,0,3,163522.0,-1717259.0,-613328.0,,"163522,-1717259,-613328"
4,197976139945200,0.0112932,1,fixation_before,3,197976132756700,0,0,3,166919.0,-1715725.0,-611059.0,,"166919,-1715725,-611059"
5,197976140231500,0.0115795,1,fixation_before,3,197976132756700,0,0,3,170111.0,-1714837.0,-609437.0,,"170111,-1714837,-609437"
6,197976140504200,0.0118522,1,fixation_before,3,197976132756700,0,0,3,169266.0,-1718906.0,-612272.0,,"169266,-1718906,-612272"
7,197976140806500,0.0121545,1,fixation_before,3,197976132756700,0,0,3,172725.0,-1716434.0,-608777.0,,"172725,-1716434,-608777"
8,197976141078300,0.0124263,1,fixation_before,3,197976132756700,0,0,3,173551.0,-1717547.0,-608881.0,,"173551,-1717547,-608881"
9,197976141347700,0.0126957,1,fixation_before,3,197976132756700,0,0,3,168567.0,-1723450.0,-614319.0,,"168567,-1723450,-614319"
10,197976141619000,0.012967,1,fixation_before,3,197976132756700,0,0,3,166396.0,-1722507.0,-614344.0,,"166396,-1722507,-614344"
11,197976141890300,0.0132383,1,fixation_before,3,197976132756700,0,0,3,165619.0,-1719123.0,-612385.0,,"165619,-1719123,-612385"
12,197976142163600,0.0135116,1,fixation_before,3,197976132756700,0,0,3,159383.0,-1722099.0,-616609.0,,"159383,-1722099,-616609"
13,197976142435500,0.0137835,1,fixation_before,3,197976132756700,0,0,3,160214.0,-1715630.0,-612248.0,,"160214,-1715630,-612248"
14,197976142706700,0.0140547,1,fixation_before,3,197976132756700,0,0,3,156753.0,-1715984.0,-614297.0,,"156753,-1715984,-614297"
15,197976142977800,0.0143258,1,fixation_before,3,197976132756700,0,0,3,153268.0,-1716616.0,-616351.0,,"153268,-1716616,-616351"
16,197976143251000,0.014599,1,fixation_before,3,197976132756700,0,0,3,156255.0,-1710571.0,-611506.0,,"156255,-1710571,-611506"
17,197976143556800,0.0149048,1,fixation_before,4,197976143211800,0,0,3,154566.0,-1713269.0,-613943.0,,"154566,-1713269,-613943"
18,197976143829400,0.0151774,1,fixation_before,4,197976143211800,0,0,3,152164.0,-1715219.0,-616133.0,,"152164,-1715219,-616133"
19,197976144195600,0.0155436,1,fixation_before,4,197976143211800,0,0,3,156961.0,-1709212.0,-610716.0,,"156961,-1709212,-610716"
20,197976144483300,0.0158313,1,fixation_before,4,197976143211800,0,0,3,159443.0,-1709039.0,-609761.0,,"159443,-1709039,-609761"
21,197976144756500,0.0161045,1,fixation_before,4,197976143211800,0,0,3,159836.0,-1712783.0,-612026.0,,"159836,-1712783,-612026"
22,197976145023100,0.0163711,1,fixation_before,4,197976143211800,0,0,3,163763.0,-1712199.0,-610206.0,,"163763,-1712199,-610206"
23,197976145288700,0.0166367,1,fixation_before,4,197976143211800,0,0,3,163087.0,-1717271.0,-613596.0,,"163087,-1717271,-613596"
24,197976145554400,0.0169024,1,fixation_before,4,197976143211800,0,0,3,166469.0,-1716184.0,-611070.0,,"166469,-1716184,-611070"
25,197976145841400,0.0171894,1,fixation_before,4,197976143211800,0,0,3,170113.0,-1715523.0,-608866.0,,"170113,-1715523,-608866"
26,197976146116100,0.0174641,1,fixation_before,4,197976143211800,0,0,3,168857.0,-1720157.0,-612196.0,,"168857,-1720157,-612196"
27,197976146379700,0.0177277,1,fixation_before,4,197976143211800,0,0,3,172283.0,-1716894.0,-608651.0,,"172283,-1716894,-608651"
28,197976146646400,0.0179944,1,fixation_before,4,197976143211800,0,0,3,173100.0,-1718289.0,-609042.0,,"173100,-1718289,-609042"
29,197976146916500,0.0182645,1,fixation_before,4,197976143211800,0,0,3,168070.0,-1724306.0,-614384.0,,"168070,-1724306,-614384"
30,197976147180800,0.0185288,1,fixation_before,4,197976143211800,0,0,3,165706.0,-1723690.0,-614554.0,,"165706,-1723690,-614554"
31,197976147443200,0.0187912,1,fixation_before,4,197976143211800,0,0,3,165306.0,-1720034.0,-612366.0,,"165306,-1720034,-612366"
32,197976147709200,0.0190572,1,fixation_before,4,197976143211800,0,0,3,159277.0,-1722742.0,-616423.0,,"159277,-1722742,-616423"
33,197976147974700,0.0193227,1,fixation_before,4,197976143211800,0,0,3,160165.0,-1716183.0,-611943.0,,"160165,-1716183,-611943"
34,197976148240000,0.019588,1,fixation_before,4,197976143211800,0,0,3,157136.0,-1716277.0,-613616.0,,"157136,-1716277,-613616"
35,197976148504500,0.0198525,1,fixation_before,4,197976143211800,0,0,3,153744.0,-1716787.0,-615804.0,,"153744,-1716787,-615804"
36,197976148771100,0.0201191,1,fixation_before,4,197976143211800,0,0,3,156473.0,-1710304.0,-611356.0,,"156473,-1710304,-611356"
37,197976149042400,0.0203904,1,fixation_before,4,197976143211800,0,0,3,154378.0,-1712657.0,-614399.0,,"154378,-1712657,-614399"
38,197976149309500,0.0206575,1,fixation_before,4,197976143211800,0,0,3,151669.0,-1714801.0,-616747.0,,"151669,-1714801,-616747"
39,197976149574500,0.0209225,1,fixation_before,4,197976143211800,0,0,3,156581.0,-1709063.0,-611160.0,,"156581,-1709063,-611160"
40,197976149849000,0.021197,1,fixation_before,4,197976143211800,0,0,3,159539.0,-1709284.0,-610012.0,,"159539,-1709284,-610012"
41,197976150114100,0.0214621,1,fixation_before,4,197976143211800,0,0,3,160483.0,-1713076.0,-611843.0,,"160483,-1713076,-611843"
42,197976150382800,0.0217308,1,fixation_before,4,197976143211800,0,0,3,164442.0,-1712484.0,-609832.0,,"164442,-1712484,-609832"
43,197976150656800,0.0220048,1,fixation_before,4,197976143211800,0,0,3,163666.0,-1717458.0,-613255.0,,"163666,-1717458,-613255"
44,197976150923700,0.0222717,1,fixation_before,4,197976143211800,0,0,3,166819.0,-1716045.0,-610985.0,,"166819,-1716045,-610985"
