sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197722451109000,0.0105142,1,fixation_before,3,197722445003700,0,0,3,165089.0,-1706997.0,-585105.0,,"165089,-1706997,-585105"
1,197722451420700,0.0108259,1,fixation_before,3,197722445003700,0,0,3,164743.0,-1703661.0,-582744.0,,"164743,-1703661,-582744"
2,197722451737800,0.011143,1,fixation_before,3,197722445003700,0,0,3,161531.0,-1704186.0,-584069.0,,"161531,-1704186,-584069"
3,197722452019900,0.0114251,1,fixation_before,3,197722445003700,0,0,3,158831.0,-1702156.0,-583637.0,,"158831,-1702156,-583637"
4,197722452302200,0.0117074,1,fixation_before,3,197722445003700,0,0,3,159608.0,-1696904.0,-580294.0,,"159608,-1696904,-580294"
5,197722452580200,0.0119854,1,fixation_before,3,197722445003700,0,0,3,155013.0,-1698753.0,-583378.0,,"155013,-1698753,-583378"
6,197722452861500,0.0122667,1,fixation_before,4,197722452443600,0,0,3,154494.0,-1695574.0,-581649.0,,"154494,-1695574,-581649"
7,197722453149500,0.0125547,1,fixation_before,4,197722452443600,0,0,3,158556.0,-1689669.0,-576732.0,,"158556,-1689669,-576732"
8,197722453427000,0.0128322,1,fixation_before,4,197722452443600,0,0,3,151399.0,-1697986.0,-585067.0,,"151399,-1697986,-585067"
9,197722453705500,0.0131107,1,fixation_before,4,197722452443600,0,0,3,156735.0,-1690547.0,-578416.0,,"156735,-1690547,-578416"
10,197722453981100,0.0133863,1,fixation_before,4,197722452443600,0,0,3,160223.0,-1688466.0,-575922.0,,"160223,-1688466,-575922"
11,197722454258100,0.0136633,1,fixation_before,4,197722452443600,0,0,3,162096.0,-1690393.0,-576651.0,,"162096,-1690393,-576651"
12,197722454535300,0.0139405,1,fixation_before,4,197722452443600,0,0,3,164100.0,-1692031.0,-577014.0,,"164100,-1692031,-577014"
13,197722454812400,0.0142176,1,fixation_before,4,197722452443600,0,0,3,165574.0,-1694910.0,-578353.0,,"165574,-1694910,-578353"
14,197722455087700,0.0144929,1,fixation_before,4,197722452443600,0,0,3,165673.0,-1697764.0,-579976.0,,"165673,-1697764,-579976"
15,197722455362800,0.014768,1,fixation_before,4,197722452443600,0,0,3,169707.0,-1695816.0,-576984.0,,"169707,-1695816,-576984"
16,197722455640500,0.0150457,1,fixation_before,4,197722452443600,0,0,3,170359.0,-1698357.0,-578252.0,,"170359,-1698357,-578252"
17,197722455919300,0.0153245,1,fixation_before,4,197722452443600,0,0,3,169109.0,-1701617.0,-580422.0,,"169109,-1701617,-580422"
18,197722456196400,0.0156016,1,fixation_before,4,197722452443600,0,0,3,174778.0,-1696507.0,-574937.0,,"174778,-1696507,-574937"
19,197722456472300,0.0158775,1,fixation_before,4,197722452443600,0,0,3,168786.0,-1705127.0,-582739.0,,"168786,-1705127,-582739"
20,197722456813300,0.0162185,1,fixation_before,4,197722452443600,0,0,3,165577.0,-1706733.0,-584789.0,,"165577,-1706733,-584789"
21,197722457097100,0.0165023,1,fixation_before,4,197722452443600,0,0,3,164787.0,-1703313.0,-582768.0,,"164787,-1703313,-582768"
22,197722457369600,0.0167748,1,fixation_before,4,197722452443600,0,0,3,161003.0,-1703739.0,-584551.0,,"161003,-1703739,-584551"
23,197722457641700,0.0170469,1,fixation_before,4,197722452443600,0,0,3,158264.0,-1701148.0,-583909.0,,"158264,-1701148,-583909"
24,197722457912500,0.0173177,1,fixation_before,4,197722452443600,0,0,3,158980.0,-1696096.0,-580731.0,,"158980,-1696096,-580731"
25,197722458184400,0.0175896,1,fixation_before,4,197722452443600,0,0,3,154394.0,-1697995.0,-583857.0,,"154394,-1697995,-583857"
26,197722458458200,0.0178634,1,fixation_before,4,197722452443600,0,0,3,154058.0,-1694905.0,-581896.0,,"154058,-1694905,-581896"
27,197722458739000,0.0181442,1,fixation_before,4,197722452443600,0,0,3,158079.0,-1689420.0,-577066.0,,"158079,-1689420,-577066"
28,197722459010100,0.0184153,1,fixation_before,4,197722452443600,0,0,3,150743.0,-1697908.0,-585381.0,,"150743,-1697908,-585381"
29,197722459316200,0.0187214,1,fixation_before,4,197722452443600,0,0,3,156309.0,-1690301.0,-578212.0,,"156309,-1690301,-578212"
30,197722459587000,0.0189922,1,fixation_before,4,197722452443600,0,0,3,159961.0,-1688174.0,-575617.0,,"159961,-1688174,-575617"
31,197722459859000,0.0192642,1,fixation_before,4,197722452443600,0,0,3,161918.0,-1690260.0,-576459.0,,"161918,-1690260,-576459"
32,197722460130100,0.0195353,1,fixation_before,4,197722452443600,0,0,3,163823.0,-1692108.0,-576957.0,,"163823,-1692108,-576957"
33,197722460403800,0.019809,1,fixation_before,4,197722452443600,0,0,3,165091.0,-1695074.0,-578467.0,,"165091,-1695074,-578467"
34,197722460674600,0.0200798,1,fixation_before,4,197722452443600,0,0,3,165343.0,-1697654.0,-579787.0,,"165343,-1697654,-579787"
35,197722460945100,0.0203503,1,fixation_before,4,197722452443600,0,0,3,169128.0,-1695904.0,-577046.0,,"169128,-1695904,-577046"
36,197722461216500,0.0206217,1,fixation_before,4,197722452443600,0,0,3,170001.0,-1698112.0,-578441.0,,"170001,-1698112,-578441"
37,197722461486600,0.0208918,1,fixation_before,4,197722452443600,0,0,3,168982.0,-1700653.0,-580824.0,,"168982,-1700653,-580824"
38,197722461762100,0.0211673,1,fixation_before,4,197722452443600,0,0,3,174391.0,-1695649.0,-575702.0,,"174391,-1695649,-575702"
39,197722462031900,0.0214371,1,fixation_before,4,197722452443600,0,0,3,168171.0,-1704622.0,-583669.0,,"168171,-1704622,-583669"
40,197722462302000,0.0217072,1,fixation_before,4,197722452443600,0,0,3,165236.0,-1706533.0,-585200.0,,"165236,-1706533,-585200"
41,197722462574500,0.0219797,1,fixation_before,4,197722452443600,0,0,3,165108.0,-1703145.0,-582334.0,,"165108,-1703145,-582334"
