sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197798437341600,0.0102567,1,fixation_before,3,197798431571800,0,0,3,160911.0,-1711670.0,-588551.0,,"160911,-1711670,-588551"
1,197798437651900,0.010567,1,fixation_before,3,197798431571800,0,0,3,160713.0,-1708160.0,-586162.0,,"160713,-1708160,-586162"
2,197798437928600,0.0108437,1,fixation_before,3,197798431571800,0,0,3,158189.0,-1706956.0,-586474.0,,"158189,-1706956,-586474"
3,197798438201200,0.0111163,1,fixation_before,3,197798431571800,0,0,3,153236.0,-1707484.0,-588822.0,,"153236,-1707484,-588822"
4,197798438481100,0.0113962,1,fixation_before,3,197798431571800,0,0,3,154411.0,-1701384.0,-584884.0,,"154411,-1701384,-584884"
5,197798438755400,0.0116705,1,fixation_before,3,197798431571800,0,0,3,151214.0,-1701869.0,-587152.0,,"151214,-1701869,-587152"
6,197798439026300,0.0119414,1,fixation_before,3,197798431571800,0,0,3,148403.0,-1701415.0,-588301.0,,"148403,-1701415,-588301"
7,197798439297800,0.0122129,1,fixation_before,3,197798431571800,0,0,3,151607.0,-1695657.0,-583423.0,,"151607,-1695657,-583423"
8,197798439569000,0.0124841,1,fixation_before,3,197798431571800,0,0,3,147081.0,-1701281.0,-588623.0,,"147081,-1701281,-588623"
9,197798439839900,0.012755,1,fixation_before,4,197798439625400,0,0,3,147097.0,-1700068.0,-587607.0,,"147097,-1700068,-587607"
10,197798440112100,0.0130272,1,fixation_before,4,197798439625400,0,0,3,152014.0,-1695229.0,-582632.0,,"152014,-1695229,-582632"
11,197798440388300,0.0133034,1,fixation_before,4,197798439625400,0,0,3,153534.0,-1697193.0,-583408.0,,"153534,-1697193,-583408"
12,197798440659900,0.013575,1,fixation_before,4,197798439625400,0,0,3,155243.0,-1699838.0,-584255.0,,"155243,-1699838,-584255"
13,197798440930700,0.0138458,1,fixation_before,4,197798439625400,0,0,3,158804.0,-1700509.0,-583080.0,,"158804,-1700509,-583080"
14,197798441200200,0.0141153,1,fixation_before,4,197798439625400,0,0,3,158581.0,-1704434.0,-585701.0,,"158581,-1704434,-585701"
15,197798441471300,0.0143864,1,fixation_before,4,197798439625400,0,0,3,162086.0,-1702774.0,-583504.0,,"162086,-1702774,-583504"
16,197798441749800,0.0146649,1,fixation_before,4,197798439625400,0,0,3,164850.0,-1702659.0,-582463.0,,"164850,-1702659,-582463"
17,197798442019800,0.0149349,1,fixation_before,4,197798439625400,0,0,3,163620.0,-1706146.0,-584994.0,,"163620,-1706146,-584994"
18,197798442290200,0.0152053,1,fixation_before,4,197798439625400,0,0,3,167338.0,-1702877.0,-581384.0,,"167338,-1702877,-581384"
19,197798442560800,0.0154759,1,fixation_before,4,197798439625400,0,0,3,166314.0,-1705867.0,-583728.0,,"166314,-1705867,-583728"
20,197798442873000,0.0157881,1,fixation_before,4,197798439625400,0,0,3,161334.0,-1710889.0,-588449.0,,"161334,-1710889,-588449"
21,197798443161800,0.0160769,1,fixation_before,4,197798439625400,0,0,3,160948.0,-1707599.0,-586138.0,,"160948,-1707599,-586138"
22,197798443437600,0.0163527,1,fixation_before,4,197798439625400,0,0,3,158788.0,-1706201.0,-586128.0,,"158788,-1706201,-586128"
23,197798443715600,0.0166307,1,fixation_before,4,197798439625400,0,0,3,153701.0,-1706999.0,-588571.0,,"153701,-1706999,-588571"
24,197798443988900,0.016904,1,fixation_before,4,197798439625400,0,0,3,154471.0,-1701051.0,-584571.0,,"154471,-1701051,-584571"
25,197798444262500,0.0171776,1,fixation_before,4,197798439625400,0,0,3,150936.0,-1702094.0,-586858.0,,"150936,-1702094,-586858"
26,197798444536800,0.0174519,1,fixation_before,4,197798439625400,0,0,3,148143.0,-1701771.0,-587831.0,,"148143,-1701771,-587831"
27,197798444818100,0.0177332,1,fixation_before,4,197798439625400,0,0,3,151033.0,-1696116.0,-583372.0,,"151033,-1696116,-583372"
28,197798445092000,0.0180071,1,fixation_before,4,197798439625400,0,0,3,147184.0,-1701001.0,-588189.0,,"147184,-1701001,-588189"
29,197798445365400,0.0182805,1,fixation_before,4,197798439625400,0,0,3,147554.0,-1700124.0,-587313.0,,"147554,-1700124,-587313"
