sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197692405245400,0.0103679,1,fixation_before,3,197692400392600,0,0,3,156732.0,-1688245.0,-576247.0,,"156732,-1688245,-576247"
1,197692405567200,0.0106897,1,fixation_before,3,197692400392600,0,0,3,155479.0,-1689677.0,-577884.0,,"155479,-1689677,-577884"
2,197692405846400,0.0109689,1,fixation_before,3,197692400392600,0,0,3,152206.0,-1692872.0,-581269.0,,"152206,-1692872,-581269"
3,197692406152400,0.0112749,1,fixation_before,3,197692400392600,0,0,3,157750.0,-1686036.0,-575022.0,,"157750,-1686036,-575022"
4,197692406430700,0.0115532,1,fixation_before,3,197692400392600,0,0,3,161261.0,-1684489.0,-572920.0,,"161261,-1684489,-572920"
5,197692406710300,0.0118328,1,fixation_before,3,197692400392600,0,0,3,161414.0,-1688374.0,-575207.0,,"161414,-1688374,-575207"
6,197692406984800,0.0121073,1,fixation_before,3,197692400392600,0,0,3,165480.0,-1687555.0,-572956.0,,"165480,-1687555,-572956"
7,197692407289000,0.0124115,1,fixation_before,3,197692400392600,0,0,3,163691.0,-1693791.0,-577460.0,,"163691,-1693791,-577460"
8,197692407565900,0.0126884,1,fixation_before,3,197692400392600,0,0,3,166427.0,-1692764.0,-575517.0,,"166427,-1692764,-575517"
9,197692407911700,0.0130342,1,fixation_before,4,197692407457200,0,0,3,169964.0,-1691153.0,-573222.0,,"169964,-1691153,-573222"
10,197692408186800,0.0133093,1,fixation_before,4,197692407457200,0,0,3,167963.0,-1696758.0,-577669.0,,"167963,-1696758,-577669"
11,197692408457500,0.01358,1,fixation_before,4,197692407457200,0,0,3,171336.0,-1693834.0,-574605.0,,"171336,-1693834,-574605"
12,197692408776100,0.0138986,1,fixation_before,4,197692407457200,0,0,3,172454.0,-1694344.0,-574851.0,,"172454,-1694344,-574851"
13,197692409085900,0.0142084,1,fixation_before,4,197692407457200,0,0,3,166876.0,-1701274.0,-581269.0,,"166876,-1701274,-581269"
14,197692409359100,0.0144816,1,fixation_before,4,197692407457200,0,0,3,163976.0,-1701966.0,-582404.0,,"163976,-1701966,-582404"
15,197692409634000,0.0147565,1,fixation_before,4,197692407457200,0,0,3,164547.0,-1697534.0,-579063.0,,"164547,-1697534,-579063"
