sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197769124269100,0.0104921,1,fixation_before,3,197769118083100,0,0,3,165264.0,-1703765.0,-583691.0,,"165264,-1703765,-583691"
1,197769124584400,0.0108074,1,fixation_before,3,197769118083100,0,0,3,164927.0,-1707084.0,-585434.0,,"164927,-1707084,-585434"
2,197769124864000,0.011087,1,fixation_before,3,197769118083100,0,0,3,166983.0,-1706556.0,-583780.0,,"166983,-1706556,-583780"
3,197769125139200,0.0113622,1,fixation_before,3,197769118083100,0,0,3,170138.0,-1705143.0,-581864.0,,"170138,-1705143,-581864"
4,197769125421400,0.0116444,1,fixation_before,3,197769118083100,0,0,3,163521.0,-1712779.0,-589566.0,,"163521,-1712779,-589566"
5,197769125696600,0.0119196,1,fixation_before,3,197769118083100,0,0,3,163096.0,-1710459.0,-588147.0,,"163096,-1710459,-588147"
6,197769125974500,0.0121975,1,fixation_before,3,197769118083100,0,0,3,162294.0,-1707500.0,-586444.0,,"162294,-1707500,-586444"
7,197769126251500,0.0124745,1,fixation_before,3,197769118083100,0,0,3,157089.0,-1709562.0,-589904.0,,"157089,-1709562,-589904"
8,197769126525600,0.0127486,1,fixation_before,3,197769118083100,0,0,3,157781.0,-1703600.0,-585724.0,,"157781,-1703600,-585724"
9,197769126803400,0.0130264,1,fixation_before,3,197769118083100,0,0,3,154356.0,-1704806.0,-587897.0,,"154356,-1704806,-587897"
10,197769127079100,0.0133021,1,fixation_before,3,197769118083100,0,0,3,151721.0,-1704846.0,-588987.0,,"151721,-1704846,-588987"
11,197769127352700,0.0135757,1,fixation_before,3,197769118083100,0,0,3,153315.0,-1700258.0,-585682.0,,"153315,-1700258,-585682"
12,197769127631500,0.0138545,1,fixation_before,3,197769118083100,0,0,3,152257.0,-1701314.0,-587097.0,,"152257,-1701314,-587097"
13,197769127908800,0.0141318,1,fixation_before,3,197769118083100,0,0,3,148199.0,-1704792.0,-590884.0,,"148199,-1704792,-590884"
14,197769128181700,0.0144047,1,fixation_before,4,197769127875600,0,0,3,154563.0,-1697174.0,-583652.0,,"154563,-1697174,-583652"
15,197769128454800,0.0146778,1,fixation_before,4,197769127875600,0,0,3,155637.0,-1698411.0,-584022.0,,"155637,-1698411,-584022"
16,197769128734500,0.0149575,1,fixation_before,4,197769127875600,0,0,3,156401.0,-1701719.0,-585959.0,,"156401,-1701719,-585959"
17,197769129005400,0.0152284,1,fixation_before,4,197769127875600,0,0,3,160594.0,-1700550.0,-583866.0,,"160594,-1700550,-583866"
18,197769129343900,0.0155669,1,fixation_before,4,197769127875600,0,0,3,159549.0,-1705596.0,-587841.0,,"159549,-1705596,-587841"
19,197769129624400,0.0158474,1,fixation_before,4,197769127875600,0,0,3,163158.0,-1703557.0,-585109.0,,"163158,-1703557,-585109"
20,197769129900300,0.0161233,1,fixation_before,4,197769127875600,0,0,3,165428.0,-1703909.0,-584297.0,,"165428,-1703909,-584297"
21,197769130167400,0.0163904,1,fixation_before,4,197769127875600,0,0,3,165213.0,-1706857.0,-585996.0,,"165213,-1706857,-585996"
22,197769130439300,0.0166623,1,fixation_before,4,197769127875600,0,0,3,166943.0,-1705939.0,-584446.0,,"166943,-1705939,-584446"
23,197769130706700,0.0169297,1,fixation_before,4,197769127875600,0,0,3,169245.0,-1704776.0,-582931.0,,"169245,-1704776,-582931"
24,197769130981800,0.0172048,1,fixation_before,4,197769127875600,0,0,3,162550.0,-1712305.0,-590315.0,,"162550,-1712305,-590315"
25,197769131251400,0.0174744,1,fixation_before,4,197769127875600,0,0,3,162073.0,-1710231.0,-588959.0,,"162073,-1710231,-588959"
26,197769131530800,0.0177538,1,fixation_before,4,197769127875600,0,0,3,161294.0,-1707452.0,-587149.0,,"161294,-1707452,-587149"
