sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,197657832096100,0.0010585,0,idle,-1,0,0,0,3,154497.0,-1691669.0,-568532.0,,"154497,-1691669,-568532"
1,197657832481100,0.0014435,0,idle,-1,0,0,0,3,160170.0,-1683789.0,-561553.0,,"160170,-1683789,-561553"
2,197657832764900,0.0017273,0,idle,-1,0,0,0,3,153834.0,-1691128.0,-568974.0,,"153834,-1691128,-568974"
3,197657833040700,0.0020031,1,fixation_before,0,197657832045200,0,0,3,155738.0,-1686921.0,-565732.0,,"155738,-1686921,-565732"
4,197657833320200,0.0022826,1,fixation_before,0,197657832045200,0,0,3,160814.0,-1681618.0,-560943.0,,"160814,-1681618,-560943"
5,197657833598700,0.0025611,1,fixation_before,0,197657832045200,0,0,3,162663.0,-1682594.0,-561477.0,,"162663,-1682594,-561477"
6,197657833880500,0.0028429,1,fixation_before,0,197657832045200,0,0,3,163333.0,-1685386.0,-563158.0,,"163333,-1685386,-563158"
7,197657834158600,0.003121,1,fixation_before,0,197657832045200,0,0,3,166440.0,-1686581.0,-562470.0,,"166440,-1686581,-562470"
8,197657834430800,0.0033932,1,fixation_before,0,197657832045200,0,0,3,165846.0,-1691459.0,-565253.0,,"165846,-1691459,-565253"
9,197657834703400,0.0036658,1,fixation_before,0,197657832045200,0,0,3,170129.0,-1689524.0,-561878.0,,"170129,-1689524,-561878"
10,197657834975100,0.0039375,1,fixation_before,0,197657832045200,0,0,3,171808.0,-1690702.0,-561735.0,,"171808,-1690702,-561735"
11,197657835250600,0.004213,1,fixation_before,1,197657833811500,0,0,3,169114.0,-1695952.0,-565616.0,,"169114,-1695952,-565616"
12,197657835523700,0.0044861,1,fixation_before,2,197657835284400,0,0,3,174479.0,-1690917.0,-560192.0,,"174479,-1690917,-560192"
13,197657835797500,0.0047599,1,fixation_before,3,197657835522300,0,0,3,170933.0,-1696716.0,-565684.0,,"170933,-1696716,-565684"
14,197657836067800,0.0050302,1,fixation_before,3,197657835522300,0,0,3,165543.0,-1701359.0,-570754.0,,"165543,-1701359,-570754"
15,197657836341800,0.0053042,1,fixation_before,3,197657835522300,0,0,3,165233.0,-1697864.0,-568498.0,,"165233,-1697864,-568498"
16,197657836612200,0.0055746,1,fixation_before,3,197657835522300,0,0,3,162844.0,-1696862.0,-568928.0,,"162844,-1696862,-568928"
17,197657836883700,0.0058461,1,fixation_before,3,197657835522300,0,0,3,157921.0,-1697428.0,-571058.0,,"157921,-1697428,-571058"
18,197657837308300,0.0062707,1,fixation_before,3,197657835522300,0,0,3,160287.0,-1690726.0,-565606.0,,"160287,-1690726,-565606"
19,197657837610200,0.0065726,1,fixation_before,3,197657835522300,0,0,3,156184.0,-1692887.0,-568611.0,,"156184,-1692887,-568611"
20,197657837889100,0.0068515,1,fixation_before,3,197657835522300,0,0,3,154559.0,-1691249.0,-568272.0,,"154559,-1691249,-568272"
21,197657838163300,0.0071257,1,fixation_before,3,197657835522300,0,0,3,159915.0,-1683577.0,-561364.0,,"159915,-1683577,-561364"
22,197657838435700,0.0073981,1,fixation_before,3,197657835522300,0,0,3,153494.0,-1691440.0,-569141.0,,"153494,-1691440,-569141"
23,197657838722200,0.0076846,1,fixation_before,3,197657835522300,0,0,3,156240.0,-1687029.0,-565234.0,,"156240,-1687029,-565234"
24,197657838996100,0.0079585,1,fixation_before,3,197657835522300,0,0,3,161538.0,-1682404.0,-560222.0,,"161538,-1682404,-560222"
25,197657839268200,0.0082306,1,fixation_before,3,197657835522300,0,0,3,163495.0,-1683996.0,-560642.0,,"163495,-1683996,-560642"
26,197657839537600,0.0085,1,fixation_before,3,197657835522300,0,0,3,164386.0,-1686826.0,-562113.0,,"164386,-1686826,-562113"
27,197657839807900,0.0087703,1,fixation_before,3,197657835522300,0,0,3,167106.0,-1687919.0,-561739.0,,"167106,-1687919,-561739"
28,197657840086000,0.0090484,1,fixation_before,3,197657835522300,0,0,3,165828.0,-1692601.0,-565072.0,,"165828,-1692601,-565072"
29,197657840353300,0.0093157,1,fixation_before,3,197657835522300,0,0,3,169940.0,-1690176.0,-561962.0,,"169940,-1690176,-561962"
30,197657840620600,0.009583,1,fixation_before,3,197657835522300,0,0,3,171840.0,-1691094.0,-561875.0,,"171840,-1691094,-561875"
31,197657840891200,0.0098536,1,fixation_before,3,197657835522300,0,0,3,169177.0,-1695946.0,-565871.0,,"169177,-1695946,-565871"
32,197657841162800,0.0101252,1,fixation_before,3,197657835522300,0,0,3,174793.0,-1690494.0,-560229.0,,"174793,-1690494,-560229"
33,197657841429500,0.0103919,1,fixation_before,3,197657835522300,0,0,3,170988.0,-1696862.0,-565819.0,,"170988,-1696862,-565819"
34,197657841696400,0.0106588,1,fixation_before,3,197657835522300,0,0,3,165864.0,-1701484.0,-570547.0,,"165864,-1701484,-570547"
35,197657841963700,0.0109261,1,fixation_before,3,197657835522300,0,0,3,165675.0,-1697804.0,-568079.0,,"165675,-1697804,-568079"
36,197657842230100,0.0111925,1,fixation_before,3,197657835522300,0,0,3,162869.0,-1697454.0,-568842.0,,"162869,-1697454,-568842"
37,197657842495800,0.0114582,1,fixation_before,3,197657835522300,0,0,3,158373.0,-1697649.0,-570587.0,,"158373,-1697649,-570587"
38,197657842762700,0.0117251,1,fixation_before,3,197657835522300,0,0,3,160519.0,-1690569.0,-565572.0,,"160519,-1690569,-565572"
39,197657843039000,0.0120014,1,fixation_before,3,197657835522300,0,0,3,155986.0,-1692711.0,-568935.0,,"155986,-1692711,-568935"
40,197657843308800,0.0122712,1,fixation_before,3,197657835522300,0,0,3,154276.0,-1691189.0,-568644.0,,"154276,-1691189,-568644"
41,197657843576100,0.0125385,1,fixation_before,3,197657835522300,0,0,3,159602.0,-1683530.0,-561957.0,,"159602,-1683530,-561957"
42,197657843844200,0.0128066,1,fixation_before,3,197657835522300,0,0,3,153220.0,-1691197.0,-569564.0,,"153220,-1691197,-569564"
43,197657844112000,0.0130744,1,fixation_before,3,197657835522300,0,0,3,155898.0,-1686674.0,-565509.0,,"155898,-1686674,-565509"
44,197657844380000,0.0133424,1,fixation_before,3,197657835522300,0,0,3,160954.0,-1682122.0,-560646.0,,"160954,-1682122,-560646"
45,197657844647000,0.0136094,1,fixation_before,3,197657835522300,0,0,3,162929.0,-1683886.0,-561045.0,,"162929,-1683886,-561045"
46,197657844914700,0.0138771,1,fixation_before,3,197657835522300,0,0,3,164179.0,-1686606.0,-562420.0,,"164179,-1686606,-562420"
47,197657845212600,0.014175,1,fixation_before,3,197657835522300,0,0,3,167199.0,-1687637.0,-562114.0,,"167199,-1687637,-562114"
48,197657845479500,0.0144419,1,fixation_before,3,197657835522300,0,0,3,166190.0,-1691839.0,-565233.0,,"166190,-1691839,-565233"
49,197657845750700,0.0147131,1,fixation_before,3,197657835522300,0,0,3,169988.0,-1689458.0,-562330.0,,"169988,-1689458,-562330"
50,197657846017100,0.0149795,1,fixation_before,3,197657835522300,0,0,3,171729.0,-1690600.0,-562209.0,,"171729,-1690600,-562209"
51,197657846284900,0.0152473,1,fixation_before,3,197657835522300,0,0,3,169044.0,-1695669.0,-566092.0,,"169044,-1695669,-566092"
52,197657846555800,0.0155182,1,fixation_before,3,197657835522300,0,0,3,174596.0,-1690402.0,-560537.0,,"174596,-1690402,-560537"
53,197657846825100,0.0157875,1,fixation_before,3,197657835522300,0,0,3,170748.0,-1696824.0,-566294.0,,"170748,-1696824,-566294"
54,197657847097400,0.0160598,1,fixation_before,4,197657846639400,0,0,3,165899.0,-1701339.0,-570962.0,,"165899,-1701339,-570962"
55,197657847365600,0.016328,1,fixation_before,4,197657846639400,0,0,3,166094.0,-1697675.0,-568249.0,,"166094,-1697675,-568249"
56,197657847637000,0.0165994,1,fixation_before,4,197657846639400,0,0,3,163379.0,-1697098.0,-568871.0,,"163379,-1697098,-568871"
57,197657847905600,0.016868,1,fixation_before,4,197657846639400,0,0,3,158988.0,-1697025.0,-570352.0,,"158988,-1697025,-570352"
58,197657848200400,0.0171628,1,fixation_before,4,197657846639400,0,0,3,160774.0,-1690782.0,-565579.0,,"160774,-1690782,-565579"
59,197657848467500,0.0174299,1,fixation_before,4,197657846639400,0,0,3,156479.0,-1692952.0,-568484.0,,"156479,-1692952,-568484"
60,197657848741300,0.0177037,1,fixation_before,4,197657846639400,0,0,3,154898.0,-1691279.0,-568046.0,,"154898,-1691279,-568046"
61,197657849011500,0.0179739,1,fixation_before,4,197657846639400,0,0,3,160133.0,-1683557.0,-561565.0,,"160133,-1683557,-561565"
62,197657849279800,0.0182422,1,fixation_before,4,197657846639400,0,0,3,153604.0,-1691288.0,-569637.0,,"153604,-1691288,-569637"
63,197657849557200,0.0185196,1,fixation_before,4,197657846639400,0,0,3,156947.0,-1685982.0,-565412.0,,"156947,-1685982,-565412"
64,197657849824500,0.0187869,1,fixation_before,4,197657846639400,0,0,3,161914.0,-1681381.0,-560765.0,,"161914,-1681381,-560765"
65,197657850091600,0.019054,1,fixation_before,4,197657846639400,0,0,3,163458.0,-1683196.0,-561157.0,,"163458,-1683196,-561157"
66,197657850357100,0.0193195,1,fixation_before,4,197657846639400,0,0,3,164235.0,-1686102.0,-562447.0,,"164235,-1686102,-562447"
67,197657850622200,0.0195846,1,fixation_before,4,197657846639400,0,0,3,166523.0,-1687834.0,-562555.0,,"166523,-1687834,-562555"
68,197657850889900,0.0198523,1,fixation_before,4,197657846639400,0,0,3,165774.0,-1691931.0,-565340.0,,"165774,-1691931,-565340"
69,197657851155500,0.0201179,1,fixation_before,4,197657846639400,0,0,3,169884.0,-1689814.0,-562430.0,,"169884,-1689814,-562430"
70,197657851426700,0.0203891,1,fixation_before,4,197657846639400,0,0,3,171831.0,-1690685.0,-562479.0,,"171831,-1690685,-562479"
71,197657851691900,0.0206543,1,fixation_before,4,197657846639400,0,0,3,169318.0,-1694996.0,-566161.0,,"169318,-1694996,-566161"
72,197657851958500,0.0209209,1,fixation_before,4,197657846639400,0,0,3,174615.0,-1689726.0,-560815.0,,"174615,-1689726,-560815"
73,197657852224400,0.0211868,1,fixation_before,4,197657846639400,0,0,3,170771.0,-1696311.0,-566551.0,,"170771,-1696311,-566551"
74,197657852490600,0.021453,1,fixation_before,4,197657846639400,0,0,3,166034.0,-1701027.0,-570897.0,,"166034,-1701027,-570897"
75,197657852758000,0.0217204,1,fixation_before,4,197657846639400,0,0,3,165730.0,-1697243.0,-568511.0,,"165730,-1697243,-568511"
76,197657853026700,0.0219891,1,fixation_before,4,197657846639400,0,0,3,162400.0,-1696886.0,-569697.0,,"162400,-1696886,-569697"
77,197657853292900,0.0222553,1,fixation_before,4,197657846639400,0,0,3,158425.0,-1696752.0,-570903.0,,"158425,-1696752,-570903"
78,197657853558700,0.0225211,1,fixation_before,4,197657846639400,0,0,3,160823.0,-1690754.0,-565816.0,,"160823,-1690754,-565816"
79,197657853824200,0.0227866,1,fixation_before,4,197657846639400,0,0,3,156758.0,-1693190.0,-568800.0,,"156758,-1693190,-568800"
80,197657854094000,0.0230564,1,fixation_before,4,197657846639400,0,0,3,155286.0,-1691429.0,-568247.0,,"155286,-1691429,-568247"
81,197657854361700,0.0233241,1,fixation_before,4,197657846639400,0,0,3,159990.0,-1683824.0,-561972.0,,"159990,-1683824,-561972"
82,197657854627100,0.0235895,1,fixation_before,4,197657846639400,0,0,3,153119.0,-1691814.0,-569878.0,,"153119,-1691814,-569878"
83,197657854894500,0.0238569,1,fixation_before,4,197657846639400,0,0,3,156446.0,-1686596.0,-565521.0,,"156446,-1686596,-565521"
84,197657855161300,0.0241237,1,fixation_before,4,197657846639400,0,0,3,161334.0,-1681681.0,-561139.0,,"161334,-1681681,-561139"
85,197657855426700,0.0243891,1,fixation_before,4,197657846639400,0,0,3,162727.0,-1683669.0,-561972.0,,"162727,-1683669,-561972"
86,197657855713000,0.0246754,1,fixation_before,4,197657846639400,0,0,3,164346.0,-1686427.0,-562726.0,,"164346,-1686427,-562726"
87,197657855979200,0.0249416,1,fixation_before,4,197657846639400,0,0,3,167237.0,-1688621.0,-562531.0,,"167237,-1688621,-562531"
88,197657856244400,0.0252068,1,fixation_before,4,197657846639400,0,0,3,166958.0,-1692727.0,-564796.0,,"166958,-1692727,-564796"
89,197657856510400,0.0254728,1,fixation_before,4,197657846639400,0,0,3,170994.0,-1690396.0,-561627.0,,"170994,-1690396,-561627"
90,197657856777300,0.0257397,1,fixation_before,4,197657846639400,0,0,3,172393.0,-1691664.0,-561878.0,,"172393,-1691664,-561878"
91,197657857046300,0.0260087,1,fixation_before,4,197657846639400,0,0,3,169854.0,-1695968.0,-565639.0,,"169854,-1695968,-565639"
92,197657857310600,0.026273,1,fixation_before,4,197657846639400,0,0,3,175338.0,-1690391.0,-560042.0,,"175338,-1690391,-560042"
93,197657857576600,0.026539,1,fixation_before,4,197657846639400,0,0,3,171121.0,-1697012.0,-566058.0,,"171121,-1697012,-566058"
94,197657857843000,0.0268054,1,fixation_before,4,197657846639400,0,0,3,166103.0,-1701293.0,-570766.0,,"166103,-1701293,-570766"
95,197657858108300,0.0270707,1,fixation_before,4,197657846639400,0,0,3,165878.0,-1697540.0,-568479.0,,"165878,-1697540,-568479"
96,197657858375100,0.0273375,1,fixation_before,4,197657846639400,0,0,3,162957.0,-1697241.0,-569493.0,,"162957,-1697241,-569493"
97,197657858642700,0.0276051,1,fixation_before,4,197657846639400,0,0,3,158975.0,-1696880.0,-570751.0,,"158975,-1696880,-570751"
98,197657858931100,0.0278935,1,fixation_before,4,197657846639400,0,0,3,161013.0,-1690369.0,-565918.0,,"161013,-1690369,-565918"
99,197657859198800,0.0281612,1,fixation_before,4,197657846639400,0,0,3,156544.0,-1692593.0,-569012.0,,"156544,-1692593,-569012"
100,197657859465300,0.0284277,1,fixation_before,4,197657846639400,0,0,3,155059.0,-1690923.0,-568363.0,,"155059,-1690923,-568363"
101,197657859736300,0.0286987,1,fixation_before,4,197657846639400,0,0,3,159899.0,-1683757.0,-562202.0,,"159899,-1683757,-562202"
102,197657860001900,0.0289643,1,fixation_before,4,197657846639400,0,0,3,153242.0,-1691795.0,-570110.0,,"153242,-1691795,-570110"
103,197657860269600,0.029232,1,fixation_before,4,197657846639400,0,0,3,156749.0,-1686869.0,-565441.0,,"156749,-1686869,-565441"
104,197657860534600,0.029497,1,fixation_before,4,197657846639400,0,0,3,161692.0,-1682521.0,-560789.0,,"161692,-1682521,-560789"
105,197657860802500,0.0297649,1,fixation_before,4,197657846639400,0,0,3,163326.0,-1684318.0,-561359.0,,"163326,-1684318,-561359"
106,197657861069400,0.0300318,1,fixation_before,4,197657846639400,0,0,3,164743.0,-1686342.0,-562202.0,,"164743,-1686342,-562202"
107,197657861337600,0.0303,1,fixation_before,4,197657846639400,0,0,3,166762.0,-1688152.0,-562726.0,,"166762,-1688152,-562726"
108,197657861606400,0.0305688,1,fixation_before,4,197657846639400,0,0,3,166021.0,-1692182.0,-565476.0,,"166021,-1692182,-565476"
109,197657861875300,0.0308377,1,fixation_before,4,197657846639400,0,0,3,170506.0,-1689509.0,-561929.0,,"170506,-1689509,-561929"
110,197657862143200,0.0311056,1,fixation_before,4,197657846639400,0,0,3,171837.0,-1691054.0,-562464.0,,"171837,-1691054,-562464"
111,197657862411500,0.0313739,1,fixation_before,4,197657846639400,0,0,3,169568.0,-1695337.0,-565972.0,,"169568,-1695337,-565972"
112,197657862683000,0.0316454,1,fixation_before,4,197657846639400,0,0,3,174961.0,-1690232.0,-560451.0,,"174961,-1690232,-560451"
113,197657862951800,0.0319142,1,fixation_before,4,197657846639400,0,0,3,170364.0,-1697103.0,-566661.0,,"170364,-1697103,-566661"
114,197657863222800,0.0321852,1,fixation_before,4,197657846639400,0,0,3,165206.0,-1701554.0,-571289.0,,"165206,-1701554,-571289"
115,197657863492600,0.032455,1,fixation_before,5,197657863244300,0,0,3,165395.0,-1697779.0,-568581.0,,"165395,-1697779,-568581"
116,197657863760300,0.0327227,1,fixation_before,5,197657863244300,0,0,3,162424.0,-1697914.0,-569661.0,,"162424,-1697914,-569661"
117,197657864027800,0.0329902,1,fixation_before,5,197657863244300,0,0,3,158584.0,-1697434.0,-570694.0,,"158584,-1697434,-570694"
118,197657864295900,0.0332583,1,fixation_before,5,197657863244300,0,0,3,160778.0,-1690598.0,-565817.0,,"160778,-1690598,-565817"
119,197657864562900,0.0335253,1,fixation_before,5,197657863244300,0,0,3,156642.0,-1692681.0,-568909.0,,"156642,-1692681,-568909"
120,197657864830600,0.033793,1,fixation_before,5,197657863244300,0,0,3,155344.0,-1690738.0,-568024.0,,"155344,-1690738,-568024"
121,197657865097500,0.0340599,1,fixation_before,5,197657863244300,0,0,3,159896.0,-1683801.0,-562036.0,,"159896,-1683801,-562036"
122,197657865368800,0.0343312,1,fixation_before,5,197657863244300,0,0,3,153256.0,-1691566.0,-569803.0,,"153256,-1691566,-569803"
123,197657865636700,0.0345991,1,fixation_before,5,197657863244300,0,0,3,156572.0,-1686388.0,-565214.0,,"156572,-1686388,-565214"
124,197657865903700,0.0348661,1,fixation_before,5,197657863244300,0,0,3,161351.0,-1682102.0,-560867.0,,"161351,-1682102,-560867"
125,197657866187400,0.0351498,1,fixation_before,5,197657863244300,0,0,3,163121.0,-1683689.0,-561466.0,,"163121,-1683689,-561466"
126,197657866562100,0.0355245,1,fixation_before,5,197657863244300,0,0,3,164773.0,-1685991.0,-562272.0,,"164773,-1685991,-562272"
127,197657866836100,0.0357985,1,fixation_before,5,197657863244300,0,0,3,167299.0,-1687989.0,-562355.0,,"167299,-1687989,-562355"
128,197657867107300,0.0360697,1,fixation_before,5,197657863244300,0,0,3,166445.0,-1692079.0,-565107.0,,"166445,-1692079,-565107"
129,197657867376800,0.0363392,1,fixation_before,5,197657863244300,0,0,3,170581.0,-1689331.0,-561952.0,,"170581,-1689331,-561952"
130,197657867646600,0.036609,1,fixation_before,5,197657863244300,0,0,3,172008.0,-1690801.0,-562627.0,,"172008,-1690801,-562627"
131,197657867918500,0.0368809,1,fixation_before,5,197657863244300,0,0,3,169952.0,-1694903.0,-565786.0,,"169952,-1694903,-565786"
132,197657868186700,0.0371491,1,fixation_before,5,197657863244300,0,0,3,174956.0,-1690166.0,-560491.0,,"174956,-1690166,-560491"
133,197657868462500,0.0374249,1,fixation_before,5,197657863244300,0,0,3,170262.0,-1697387.0,-566883.0,,"170262,-1697387,-566883"
134,197657868735700,0.0376981,1,fixation_before,5,197657863244300,0,0,3,165526.0,-1701511.0,-571099.0,,"165526,-1701511,-571099"
135,197657869027400,0.0379898,1,fixation_before,5,197657863244300,0,0,3,165464.0,-1697856.0,-568484.0,,"165464,-1697856,-568484"
136,197657869296600,0.038259,1,fixation_before,5,197657863244300,0,0,3,162344.0,-1697875.0,-569586.0,,"162344,-1697875,-569586"
137,197657869591500,0.0385539,1,fixation_before,5,197657863244300,0,0,3,158675.0,-1697029.0,-570336.0,,"158675,-1697029,-570336"
138,197657869859700,0.0388221,1,fixation_before,5,197657863244300,0,0,3,160651.0,-1690677.0,-565717.0,,"160651,-1690677,-565717"
139,197657870127200,0.0390896,1,fixation_before,5,197657863244300,0,0,3,156289.0,-1692651.0,-568808.0,,"156289,-1692651,-568808"
140,197657870397100,0.0393595,1,fixation_before,5,197657863244300,0,0,3,154736.0,-1690487.0,-568196.0,,"154736,-1690487,-568196"
141,197657870664900,0.0396273,1,fixation_before,5,197657863244300,0,0,3,159223.0,-1683577.0,-562566.0,,"159223,-1683577,-562566"
142,197657870935400,0.0398978,1,fixation_before,5,197657863244300,0,0,3,152401.0,-1691756.0,-570434.0,,"152401,-1691756,-570434"
143,197657871206200,0.0401686,1,fixation_before,5,197657863244300,0,0,3,155926.0,-1686741.0,-565581.0,,"155926,-1686741,-565581"
144,197657871474900,0.0404373,1,fixation_before,5,197657863244300,0,0,3,161044.0,-1682637.0,-561036.0,,"161044,-1682637,-561036"
145,197657871741400,0.0407038,1,fixation_before,5,197657863244300,0,0,3,162944.0,-1684324.0,-561657.0,,"162944,-1684324,-561657"
146,197657872011400,0.0409738,1,fixation_before,5,197657863244300,0,0,3,164631.0,-1686341.0,-562564.0,,"164631,-1686341,-562564"
147,197657872282100,0.0412445,1,fixation_before,5,197657863244300,0,0,3,166832.0,-1688077.0,-563063.0,,"166832,-1688077,-563063"
148,197657872550500,0.0415129,1,fixation_before,5,197657863244300,0,0,3,166272.0,-1691579.0,-565524.0,,"166272,-1691579,-565524"
149,197657872823700,0.0417861,1,fixation_before,5,197657863244300,0,0,3,170048.0,-1689436.0,-562782.0,,"170048,-1689436,-562782"
150,197657873093800,0.0420562,1,fixation_before,5,197657863244300,0,0,3,171425.0,-1691166.0,-563197.0,,"171425,-1691166,-563197"
151,197657873360200,0.0423226,1,fixation_before,5,197657863244300,0,0,3,169384.0,-1695494.0,-566294.0,,"169384,-1695494,-566294"
152,197657873628800,0.0425912,1,fixation_before,5,197657863244300,0,0,3,174703.0,-1690594.0,-560934.0,,"174703,-1690594,-560934"
153,197657873900000,0.0428624,1,fixation_before,5,197657863244300,0,0,3,170033.0,-1697813.0,-567289.0,,"170033,-1697813,-567289"
154,197657874172500,0.0431349,1,fixation_before,5,197657863244300,0,0,3,165533.0,-1701396.0,-571268.0,,"165533,-1701396,-571268"
155,197657874442000,0.0434044,1,fixation_before,5,197657863244300,0,0,3,165436.0,-1697353.0,-568736.0,,"165436,-1697353,-568736"
156,197657874711200,0.0436736,1,fixation_before,5,197657863244300,0,0,3,161774.0,-1697598.0,-570452.0,,"161774,-1697598,-570452"
157,197657874981800,0.0439442,1,fixation_before,5,197657863244300,0,0,3,158327.0,-1696380.0,-570917.0,,"158327,-1696380,-570917"
158,197657875251000,0.0442134,1,fixation_before,5,197657863244300,0,0,3,160032.0,-1690507.0,-566585.0,,"160032,-1690507,-566585"
159,197657875519600,0.044482,1,fixation_before,5,197657863244300,0,0,3,155864.0,-1692791.0,-569479.0,,"155864,-1692791,-569479"
160,197657875787700,0.0447501,1,fixation_before,5,197657863244300,0,0,3,155061.0,-1690533.0,-568029.0,,"155061,-1690533,-568029"
161,197657876056500,0.0450189,1,fixation_before,5,197657863244300,0,0,3,159824.0,-1683770.0,-562106.0,,"159824,-1683770,-562106"
162,197657876325800,0.0452882,1,fixation_before,5,197657863244300,0,0,3,153107.0,-1691622.0,-569971.0,,"153107,-1691622,-569971"
