sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,198005077048600,0.0007803,0,idle,-1,0,0,0,3,158368.0,-1708065.0,-614759.0,,"158368,-1708065,-614759"
1,198005077352900,0.0010846,0,idle,-1,0,0,0,3,160181.0,-1709852.0,-615369.0,,"160181,-1709852,-615369"
2,198005077635500,0.0013672,0,idle,-1,0,0,0,3,161757.0,-1712525.0,-616493.0,,"161757,-1712525,-616493"
3,198005077907000,0.0016387,0,idle,-1,0,0,0,3,165149.0,-1713298.0,-615605.0,,"165149,-1713298,-615605"
4,198005078182400,0.0019141,0,idle,-1,0,0,0,3,164971.0,-1717084.0,-617795.0,,"164971,-1717084,-617795"
5,198005078463100,0.0021948,1,fixation_before,0,198005077346100,0,0,3,168290.0,-1715862.0,-615455.0,,"168290,-1715862,-615455"
6,198005078739800,0.0024715,1,fixation_before,0,198005077346100,0,0,3,171143.0,-1715706.0,-614039.0,,"171143,-1715706,-614039"
7,198005079037300,0.002769,1,fixation_before,0,198005077346100,0,0,3,169129.0,-1720157.0,-617288.0,,"169129,-1720157,-617288"
8,198005079312100,0.0030438,1,fixation_before,0,198005077346100,0,0,3,174025.0,-1715676.0,-612250.0,,"174025,-1715676,-612250"
9,198005079590000,0.0033217,1,fixation_before,0,198005077346100,0,0,3,171756.0,-1720289.0,-615972.0,,"171756,-1720289,-615972"
10,198005079866200,0.0035979,1,fixation_before,0,198005077346100,0,0,3,166990.0,-1724692.0,-620401.0,,"166990,-1724692,-620401"
11,198005080142000,0.0038737,1,fixation_before,0,198005077346100,0,0,3,166749.0,-1721062.0,-617901.0,,"166749,-1721062,-617901"
12,198005080423700,0.0041554,1,fixation_before,1,198005079246900,0,0,3,164436.0,-1720046.0,-617956.0,,"164436,-1720046,-617956"
13,198005080701500,0.0044332,1,fixation_before,2,198005080440500,0,0,3,159829.0,-1720444.0,-619792.0,,"159829,-1720444,-619792"
14,198005080975800,0.0047075,1,fixation_before,3,198005080733800,0,0,3,160739.0,-1714950.0,-616192.0,,"160739,-1714950,-616192"
15,198005081249000,0.0049807,1,fixation_before,3,198005080733800,0,0,3,157131.0,-1715664.0,-618566.0,,"157131,-1715664,-618566"
16,198005081523100,0.0052548,1,fixation_before,3,198005080733800,0,0,3,154058.0,-1715280.0,-619911.0,,"154058,-1715280,-619911"
17,198005081798600,0.0055303,1,fixation_before,3,198005080733800,0,0,3,157766.0,-1708939.0,-614767.0,,"157766,-1708939,-614767"
18,198005082113800,0.0058455,1,fixation_before,3,198005080733800,0,0,3,152471.0,-1715442.0,-621338.0,,"152471,-1715442,-621338"
19,198005082436500,0.0061682,1,fixation_before,3,198005080733800,0,0,3,154158.0,-1712317.0,-618969.0,,"154158,-1712317,-618969"
20,198005082712100,0.0064438,1,fixation_before,3,198005080733800,0,0,3,159099.0,-1707797.0,-614401.0,,"159099,-1707797,-614401"
21,198005082989800,0.0067215,1,fixation_before,3,198005080733800,0,0,3,160828.0,-1709764.0,-615171.0,,"160828,-1709764,-615171"
22,198005083265300,0.006997,1,fixation_before,3,198005080733800,0,0,3,162191.0,-1712396.0,-616236.0,,"162191,-1712396,-616236"
23,198005083535800,0.0072675,1,fixation_before,3,198005080733800,0,0,3,165198.0,-1713466.0,-615634.0,,"165198,-1713466,-615634"
24,198005083811000,0.0075427,1,fixation_before,3,198005080733800,0,0,3,165275.0,-1717167.0,-617574.0,,"165275,-1717167,-617574"
25,198005084081800,0.0078135,1,fixation_before,3,198005080733800,0,0,3,168783.0,-1716024.0,-614992.0,,"168783,-1716024,-614992"
26,198005084362500,0.0080942,1,fixation_before,3,198005080733800,0,0,3,171724.0,-1716256.0,-613554.0,,"171724,-1716256,-613554"
27,198005084642500,0.0083742,1,fixation_before,3,198005080733800,0,0,3,170114.0,-1720489.0,-616401.0,,"170114,-1720489,-616401"
28,198005084913600,0.0086453,1,fixation_before,3,198005080733800,0,0,3,175099.0,-1715755.0,-611321.0,,"175099,-1715755,-611321"
29,198005085182900,0.0089146,1,fixation_before,3,198005080733800,0,0,3,172430.0,-1720749.0,-615397.0,,"172430,-1720749,-615397"
30,198005085450400,0.0091821,1,fixation_before,3,198005080733800,0,0,3,167819.0,-1724858.0,-619546.0,,"167819,-1724858,-619546"
31,198005085718300,0.00945,1,fixation_before,3,198005080733800,0,0,3,167173.0,-1721302.0,-617509.0,,"167173,-1721302,-617509"
32,198005085988700,0.0097204,1,fixation_before,3,198005080733800,0,0,3,164430.0,-1720305.0,-618171.0,,"164430,-1720305,-618171"
33,198005086257200,0.0099889,1,fixation_before,3,198005080733800,0,0,3,159773.0,-1720415.0,-620087.0,,"159773,-1720415,-620087"
34,198005086524500,0.0102562,1,fixation_before,3,198005080733800,0,0,3,160501.0,-1714907.0,-616566.0,,"160501,-1714907,-616566"
35,198005086792800,0.0105245,1,fixation_before,3,198005080733800,0,0,3,156887.0,-1715676.0,-618845.0,,"156887,-1715676,-618845"
36,198005087059900,0.0107916,1,fixation_before,3,198005080733800,0,0,3,153901.0,-1715356.0,-619936.0,,"153901,-1715356,-619936"
37,198005087335100,0.0110668,1,fixation_before,3,198005080733800,0,0,3,157759.0,-1709067.0,-614722.0,,"157759,-1709067,-614722"
38,198005087605700,0.0113374,1,fixation_before,3,198005080733800,0,0,3,152428.0,-1715467.0,-621339.0,,"152428,-1715467,-621339"
39,198005087877100,0.0116088,1,fixation_before,3,198005080733800,0,0,3,154133.0,-1712194.0,-618876.0,,"154133,-1712194,-618876"
40,198005088149400,0.0118811,1,fixation_before,3,198005080733800,0,0,3,158684.0,-1707858.0,-614825.0,,"158684,-1707858,-614825"
41,198005088420500,0.0121522,1,fixation_before,3,198005080733800,0,0,3,160345.0,-1709724.0,-615563.0,,"160345,-1709724,-615563"
42,198005088705400,0.0124371,1,fixation_before,4,198005088385900,0,0,3,161728.0,-1712212.0,-616476.0,,"161728,-1712212,-616476"
43,198005089097200,0.0128289,1,fixation_before,4,198005088385900,0,0,3,164818.0,-1713187.0,-615858.0,,"164818,-1713187,-615858"
44,198005089495100,0.0132268,1,fixation_before,4,198005088385900,0,0,3,164960.0,-1716824.0,-617651.0,,"164960,-1716824,-617651"
45,198005089825100,0.0135568,1,fixation_before,4,198005088385900,0,0,3,168309.0,-1715778.0,-615302.0,,"168309,-1715778,-615302"
46,198005090100600,0.0138323,1,fixation_before,4,198005088385900,0,0,3,171138.0,-1715801.0,-614002.0,,"171138,-1715801,-614002"
47,198005090377700,0.0141094,1,fixation_before,4,198005088385900,0,0,3,169406.0,-1720110.0,-617012.0,,"169406,-1720110,-617012"
48,198005090646700,0.0143784,1,fixation_before,4,198005088385900,0,0,3,174559.0,-1715349.0,-611792.0,,"174559,-1715349,-611792"
49,198005090923800,0.0146555,1,fixation_before,4,198005088385900,0,0,3,171959.0,-1720294.0,-615676.0,,"171959,-1720294,-615676"
50,198005091196900,0.0149286,1,fixation_before,4,198005088385900,0,0,3,167179.0,-1724761.0,-619925.0,,"167179,-1724761,-619925"
51,198005091462400,0.0151941,1,fixation_before,4,198005088385900,0,0,3,166830.0,-1720998.0,-617434.0,,"166830,-1720998,-617434"
52,198005091730700,0.0154624,1,fixation_before,4,198005088385900,0,0,3,164149.0,-1720245.0,-617978.0,,"164149,-1720245,-617978"
53,198005091999600,0.0157313,1,fixation_before,4,198005088385900,0,0,3,159896.0,-1719957.0,-619415.0,,"159896,-1719957,-619415"
