sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,192277422172800,0.0008367,0,idle,-1,0,0,0,3,221784.0,7226987.0,8085344.0,,"221784,7226987,8085344"
1,192277422510200,0.0011741,0,idle,-1,0,0,0,3,221836.0,7437921.0,8289692.0,,"221836,7437921,8289692"
2,192277422830600,0.0014945,0,idle,-1,0,0,0,3,222928.0,7651926.0,8388607.0,,"222928,7651926,8388607"
3,192277423124300,0.0017882,0,idle,-1,0,0,0,3,212876.0,7900811.0,8388607.0,,"212876,7900811,8388607"
4,192277423432300,0.0020962,0,idle,-1,0,0,0,3,217103.0,8102904.0,8388607.0,,"217103,8102904,8388607"
5,192277423801400,0.0024653,0,idle,-1,0,0,0,3,232197.0,8213210.0,8388607.0,,"232197,8213210,8388607"
6,192277424240100,0.002904,1,fixation_before,0,192277422424900,0,0,3,238331.0,8255601.0,8388607.0,,"238331,8255601,8388607"
7,192277424630700,0.0032946,1,fixation_before,0,192277422424900,0,0,3,256370.0,8199346.0,8388607.0,,"256370,8199346,8388607"
8,192277424948300,0.0036122,1,fixation_before,0,192277422424900,0,0,3,267377.0,8072646.0,8388607.0,,"267377,8072646,8388607"
9,192277425225000,0.0038889,1,fixation_before,0,192277422424900,0,0,3,272180.0,7909029.0,8388607.0,,"272180,7909029,8388607"
10,192277425539300,0.0042032,1,fixation_before,0,192277422424900,0,0,3,283333.0,7687623.0,8388607.0,,"283333,7687623,8388607"
11,192277425863600,0.0045275,1,fixation_before,0,192277422424900,0,0,3,284851.0,7456796.0,8276148.0,,"284851,7456796,8276148"
12,192277426141500,0.0048054,1,fixation_before,1,192277425360600,0,0,3,279546.0,7250243.0,8079339.0,,"279546,7250243,8079339"
13,192277426439300,0.0051032,1,fixation_before,1,192277425360600,0,0,3,288761.0,7016481.0,7856695.0,,"288761,7016481,7856695"
14,192277426739900,0.0054038,1,fixation_before,3,192277426656700,0,0,3,283616.0,6827731.0,7679229.0,,"283616,6827731,7679229"
15,192277427016300,0.0056802,1,fixation_before,3,192277426656700,0,0,3,272197.0,6723079.0,7584482.0,,"272197,6723079,7584482"
16,192277427301800,0.0059657,1,fixation_before,3,192277426656700,0,0,3,260113.0,6699254.0,7568275.0,,"260113,6699254,7568275"
17,192277427577800,0.0062417,1,fixation_before,3,192277426656700,0,0,3,244028.0,6758252.0,7631696.0,,"244028,6758252,7631696"
18,192277427864900,0.0065288,1,fixation_before,3,192277426656700,0,0,3,236876.0,6863743.0,7738801.0,,"236876,6863743,7738801"
19,192277428142900,0.0068068,1,fixation_before,3,192277426656700,0,0,3,232396.0,7002088.0,7876049.0,,"232396,7002088,7876049"
20,192277428451200,0.0071151,1,fixation_before,3,192277426656700,0,0,3,222394.0,7197756.0,8067417.0,,"222394,7197756,8067417"
21,192277428746500,0.0074104,1,fixation_before,3,192277426656700,0,0,3,222427.0,7407374.0,8270512.0,,"222427,7407374,8270512"
22,192277429029000,0.0076929,1,fixation_before,3,192277426656700,0,0,3,222705.0,7621129.0,8388607.0,,"222705,7621129,8388607"
