sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,198389632706300,0.0042001,1,fixation_before,1,198389631341100,0,0,3,-92282.0,-288117.0,-967671.0,,"-92282,-288117,-967671"
1,198389633011700,0.0045055,1,fixation_before,3,198389632965100,0,0,3,-96950.0,-289361.0,-971514.0,,"-96950,-289361,-971514"
2,198389633296700,0.0047905,1,fixation_before,3,198389632965100,0,0,3,-102112.0,-290711.0,-975479.0,,"-102112,-290711,-975479"
3,198389633574700,0.0050685,1,fixation_before,3,198389632965100,0,0,3,-107286.0,-290606.0,-979523.0,,"-107286,-290606,-979523"
4,198389633867600,0.0053614,1,fixation_before,3,198389632965100,0,0,3,-112192.0,-292682.0,-984181.0,,"-112192,-292682,-984181"
5,198389634142000,0.0056358,1,fixation_before,3,198389632965100,0,0,3,-116911.0,-294112.0,-988114.0,,"-116911,-294112,-988114"
6,198389634413400,0.0059072,1,fixation_before,3,198389632965100,0,0,3,-119691.0,-292772.0,-989959.0,,"-119691,-292772,-989959"
7,198389634685900,0.0061797,1,fixation_before,3,198389632965100,0,0,3,-120947.0,-294037.0,-991501.0,,"-120947,-294037,-991501"
8,198389634957300,0.0064511,1,fixation_before,3,198389632965100,0,0,3,-121679.0,-293142.0,-991511.0,,"-121679,-293142,-991511"
9,198389635229900,0.0067237,1,fixation_before,3,198389632965100,0,0,3,-122027.0,-292281.0,-991742.0,,"-122027,-292281,-991742"
10,198389635567400,0.0070612,1,fixation_before,3,198389632965100,0,0,3,-119552.0,-292208.0,-990367.0,,"-119552,-292208,-990367"
11,198389635865500,0.0073593,1,fixation_before,3,198389632965100,0,0,3,-115227.0,-291887.0,-987120.0,,"-115227,-291887,-987120"
12,198389636144500,0.0076383,1,fixation_before,3,198389632965100,0,0,3,-110238.0,-290705.0,-982988.0,,"-110238,-290705,-982988"
13,198389636451100,0.0079449,1,fixation_before,3,198389632965100,0,0,3,-105591.0,-289918.0,-978945.0,,"-105591,-289918,-978945"
14,198389636726700,0.0082205,1,fixation_before,3,198389632965100,0,0,3,-101237.0,-287688.0,-974674.0,,"-101237,-287688,-974674"
15,198389636988800,0.0084826,1,fixation_before,3,198389632965100,0,0,3,-97170.0,-286356.0,-971135.0,,"-97170,-286356,-971135"
16,198389637261900,0.0087557,1,fixation_before,3,198389632965100,0,0,3,-93852.0,-286607.0,-968566.0,,"-93852,-286607,-968566"
17,198389637524600,0.0090184,1,fixation_before,3,198389632965100,0,0,3,-91559.0,-285811.0,-966882.0,,"-91559,-285811,-966882"
18,198389637848800,0.0093426,1,fixation_before,3,198389632965100,0,0,3,-90457.0,-287992.0,-967457.0,,"-90457,-287992,-967457"
19,198389638125700,0.0096195,1,fixation_before,3,198389632965100,0,0,3,-90439.0,-289476.0,-967778.0,,"-90439,-289476,-967778"
20,198389638400800,0.0098946,1,fixation_before,3,198389632965100,0,0,3,-93184.0,-289709.0,-969080.0,,"-93184,-289709,-969080"
21,198389638663600,0.0101574,1,fixation_before,3,198389632965100,0,0,3,-97368.0,-290088.0,-972030.0,,"-97368,-290088,-972030"
22,198389638937500,0.0104313,1,fixation_before,3,198389632965100,0,0,3,-102307.0,-291197.0,-975912.0,,"-102307,-291197,-975912"
23,198389639209600,0.0107034,1,fixation_before,3,198389632965100,0,0,3,-107554.0,-291212.0,-980195.0,,"-107554,-291212,-980195"
24,198389639484300,0.0109781,1,fixation_before,3,198389632965100,0,0,3,-112166.0,-292679.0,-984338.0,,"-112166,-292679,-984338"
25,198389639755400,0.0112492,1,fixation_before,3,198389632965100,0,0,3,-116284.0,-293546.0,-987648.0,,"-116284,-293546,-987648"
26,198389640026000,0.0115198,1,fixation_before,3,198389632965100,0,0,3,-119006.0,-292101.0,-989442.0,,"-119006,-292101,-989442"
27,198389640296900,0.0117907,1,fixation_before,3,198389632965100,0,0,3,-120722.0,-293644.0,-991353.0,,"-120722,-293644,-991353"
28,198389640570400,0.0120642,1,fixation_before,3,198389632965100,0,0,3,-121512.0,-292782.0,-991499.0,,"-121512,-292782,-991499"
29,198389640848800,0.0123426,1,fixation_before,4,198389640428100,0,0,3,-121777.0,-292059.0,-991661.0,,"-121777,-292059,-991661"
30,198389641120500,0.0126143,1,fixation_before,4,198389640428100,0,0,3,-118925.0,-291548.0,-989612.0,,"-118925,-291548,-989612"
31,198389641396900,0.0128907,1,fixation_before,4,198389640428100,0,0,3,-114511.0,-291056.0,-986218.0,,"-114511,-291056,-986218"
32,198389641668900,0.0131627,1,fixation_before,4,198389640428100,0,0,3,-110014.0,-290102.0,-982482.0,,"-110014,-290102,-982482"
33,198389641938300,0.0134321,1,fixation_before,4,198389640428100,0,0,3,-105451.0,-289667.0,-978861.0,,"-105451,-289667,-978861"
34,198389642208300,0.0137021,1,fixation_before,4,198389640428100,0,0,3,-101279.0,-287852.0,-975061.0,,"-101279,-287852,-975061"
35,198389642468100,0.0139619,1,fixation_before,4,198389640428100,0,0,3,-97316.0,-286886.0,-971804.0,,"-97316,-286886,-971804"
36,198389642728000,0.0142218,1,fixation_before,4,198389640428100,0,0,3,-93972.0,-287189.0,-969277.0,,"-93972,-287189,-969277"
37,198389642989200,0.014483,1,fixation_before,4,198389640428100,0,0,3,-91890.0,-286380.0,-967341.0,,"-91890,-286380,-967341"
38,198389643248300,0.0147421,1,fixation_before,4,198389640428100,0,0,3,-90764.0,-288321.0,-967161.0,,"-90764,-288321,-967161"
39,198389643510600,0.0150044,1,fixation_before,4,198389640428100,0,0,3,-90306.0,-289002.0,-966712.0,,"-90306,-289002,-966712"
40,198389643777200,0.015271,1,fixation_before,4,198389640428100,0,0,3,-92397.0,-288431.0,-967838.0,,"-92397,-288431,-967838"
41,198389644036700,0.0155305,1,fixation_before,4,198389640428100,0,0,3,-96632.0,-289363.0,-971294.0,,"-96632,-289363,-971294"
42,198389644315200,0.015809,1,fixation_before,4,198389640428100,0,0,3,-101787.0,-290967.0,-975444.0,,"-101787,-290967,-975444"
43,198389644591000,0.0160848,1,fixation_before,4,198389640428100,0,0,3,-107169.0,-290771.0,-979497.0,,"-107169,-290771,-979497"
44,198389644862000,0.0163558,1,fixation_before,4,198389640428100,0,0,3,-112056.0,-292484.0,-983979.0,,"-112056,-292484,-983979"
45,198389645132600,0.0166264,1,fixation_before,4,198389640428100,0,0,3,-116293.0,-293265.0,-987457.0,,"-116293,-293265,-987457"
46,198389645401800,0.0168956,1,fixation_before,4,198389640428100,0,0,3,-118766.0,-291423.0,-989033.0,,"-118766,-291423,-989033"
47,198389645673900,0.0171677,1,fixation_before,4,198389640428100,0,0,3,-120539.0,-292955.0,-990996.0,,"-120539,-292955,-990996"
48,198389645945700,0.0174395,1,fixation_before,4,198389640428100,0,0,3,-121572.0,-292698.0,-991402.0,,"-121572,-292698,-991402"
49,198389646217200,0.017711,1,fixation_before,4,198389640428100,0,0,3,-122082.0,-292097.0,-991901.0,,"-122082,-292097,-991901"
50,198389646487400,0.0179812,1,fixation_before,4,198389640428100,0,0,3,-119271.0,-291259.0,-989802.0,,"-119271,-291259,-989802"
51,198389646763000,0.0182568,1,fixation_before,4,198389640428100,0,0,3,-114742.0,-290602.0,-986271.0,,"-114742,-290602,-986271"
52,198389647055600,0.0185494,1,fixation_before,4,198389640428100,0,0,3,-109675.0,-289249.0,-982157.0,,"-109675,-289249,-982157"
53,198389647328700,0.0188225,1,fixation_before,4,198389640428100,0,0,3,-105177.0,-289195.0,-978586.0,,"-105177,-289195,-978586"
54,198389647602800,0.0190966,1,fixation_before,4,198389640428100,0,0,3,-101661.0,-288204.0,-975575.0,,"-101661,-288204,-975575"
55,198389647863000,0.0193568,1,fixation_before,4,198389640428100,0,0,3,-98437.0,-287909.0,-972995.0,,"-98437,-287909,-972995"
56,198389648121600,0.0196154,1,fixation_before,4,198389640428100,0,0,3,-95315.0,-288108.0,-970465.0,,"-95315,-288108,-970465"
57,198389648381600,0.0198754,1,fixation_before,4,198389640428100,0,0,3,-92957.0,-287192.0,-968289.0,,"-92957,-287192,-968289"
58,198389648641000,0.0201348,1,fixation_before,4,198389640428100,0,0,3,-91055.0,-287935.0,-967067.0,,"-91055,-287935,-967067"
59,198389648902400,0.0203962,1,fixation_before,4,198389640428100,0,0,3,-90143.0,-288467.0,-966196.0,,"-90143,-288467,-966196"
60,198389649163000,0.0206568,1,fixation_before,4,198389640428100,0,0,3,-92061.0,-287865.0,-967153.0,,"-92061,-287865,-967153"
61,198389649426100,0.0209199,1,fixation_before,4,198389640428100,0,0,3,-96644.0,-289297.0,-971079.0,,"-96644,-289297,-971079"
