sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,195990152709400,0.0008784,0,idle,-1,0,0,0,3,213398.0,-1552190.0,-321207.0,,"213398,-1552190,-321207"
1,195990153020000,0.001189,0,idle,-1,0,0,0,3,208570.0,-1554275.0,-325330.0,,"208570,-1554275,-325330"
2,195990153298500,0.0014675,0,idle,-1,0,0,0,3,203754.0,-1556264.0,-329649.0,,"203754,-1556264,-329649"
3,195990153569500,0.0017385,0,idle,-1,0,0,0,3,201367.0,-1555697.0,-329769.0,,"201367,-1555697,-329769"
4,195990153849400,0.0020184,1,fixation_before,0,195990152838600,0,0,3,200038.0,-1557834.0,-330784.0,,"200038,-1557834,-330784"
5,195990154124900,0.0022939,1,fixation_before,0,195990152838600,0,0,3,199756.0,-1557582.0,-329712.0,,"199756,-1557582,-329712"
6,195990154395000,0.002564,1,fixation_before,0,195990152838600,0,0,3,199526.0,-1557659.0,-329206.0,,"199526,-1557659,-329206"
7,195990154685700,0.0028547,1,fixation_before,0,195990152838600,0,0,3,201851.0,-1558201.0,-328372.0,,"201851,-1558201,-328372"
8,195990154965700,0.0031347,1,fixation_before,0,195990152838600,0,0,3,206203.0,-1557376.0,-326170.0,,"206203,-1557376,-326170"
9,195990155293600,0.0034626,1,fixation_before,0,195990152838600,0,0,3,211011.0,-1555516.0,-323924.0,,"211011,-1555516,-323924"
10,195990155577900,0.0037469,1,fixation_before,0,195990152838600,0,0,3,215500.0,-1554632.0,-322545.0,,"215500,-1554632,-322545"
11,195990155892200,0.0040612,1,fixation_before,1,195990154597500,0,0,3,218961.0,-1553175.0,-320651.0,,"218961,-1553175,-320651"
12,195990156170500,0.0043395,1,fixation_before,2,195990156030000,0,0,3,222408.0,-1551658.0,-318932.0,,"222408,-1551658,-318932"
13,195990156442300,0.0046113,1,fixation_before,3,195990156317600,0,0,3,225633.0,-1550993.0,-317223.0,,"225633,-1550993,-317223"
14,195990156715900,0.0048849,1,fixation_before,3,195990156317600,0,0,3,228546.0,-1548294.0,-314069.0,,"228546,-1548294,-314069"
15,195990156987600,0.0051566,1,fixation_before,3,195990156317600,0,0,3,230108.0,-1548669.0,-313734.0,,"230108,-1548669,-313734"
16,195990157258600,0.0054276,1,fixation_before,3,195990156317600,0,0,3,230624.0,-1548777.0,-313351.0,,"230624,-1548777,-313351"
17,195990157527200,0.0056962,1,fixation_before,3,195990156317600,0,0,3,228309.0,-1548594.0,-313846.0,,"228309,-1548594,-313846"
18,195990157806100,0.0059751,1,fixation_before,3,195990156317600,0,0,3,223767.0,-1549492.0,-316129.0,,"223767,-1549492,-316129"
19,195990158118100,0.0062871,1,fixation_before,3,195990156317600,0,0,3,217249.0,-1554712.0,-321771.0,,"217249,-1554712,-321771"
20,195990158401100,0.0065701,1,fixation_before,3,195990156317600,0,0,3,212661.0,-1553920.0,-322762.0,,"212661,-1553920,-322762"
21,195990158673300,0.0068423,1,fixation_before,3,195990156317600,0,0,3,207262.0,-1556922.0,-327115.0,,"207262,-1556922,-327115"
22,195990158943400,0.0071124,1,fixation_before,3,195990156317600,0,0,3,203553.0,-1557834.0,-329407.0,,"203553,-1557834,-329407"
23,195990159209600,0.0073786,1,fixation_before,3,195990156317600,0,0,3,200936.0,-1557170.0,-329732.0,,"200936,-1557170,-329732"
24,195990159487800,0.0076568,1,fixation_before,3,195990156317600,0,0,3,199064.0,-1559929.0,-331798.0,,"199064,-1559929,-331798"
25,195990159768400,0.0079374,1,fixation_before,3,195990156317600,0,0,3,198653.0,-1560022.0,-331164.0,,"198653,-1560022,-331164"
26,195990160036000,0.008205,1,fixation_before,4,195990159640200,0,0,3,198659.0,-1559904.0,-330879.0,,"198659,-1559904,-330879"
27,195990160307100,0.0084761,1,fixation_before,4,195990159640200,0,0,3,202526.0,-1557420.0,-328104.0,,"202526,-1557420,-328104"
28,195990160572500,0.0087415,1,fixation_before,4,195990159640200,0,0,3,206969.0,-1555882.0,-325737.0,,"206969,-1555882,-325737"
29,195990160837500,0.0090065,1,fixation_before,4,195990159640200,0,0,3,212209.0,-1553836.0,-322626.0,,"212209,-1553836,-322626"
30,195990161104500,0.0092735,1,fixation_before,4,195990159640200,0,0,3,216539.0,-1553608.0,-321244.0,,"216539,-1553608,-321244"
31,195990161370200,0.0095392,1,fixation_before,4,195990159640200,0,0,3,220609.0,-1551209.0,-318283.0,,"220609,-1551209,-318283"
32,195990161635800,0.0098048,1,fixation_before,4,195990159640200,0,0,3,223663.0,-1550707.0,-317108.0,,"223663,-1550707,-317108"
33,195990161902400,0.0100714,1,fixation_before,4,195990159640200,0,0,3,226750.0,-1550306.0,-316034.0,,"226750,-1550306,-316034"
34,195990162175700,0.0103447,1,fixation_before,4,195990159640200,0,0,3,229277.0,-1547784.0,-313514.0,,"229277,-1547784,-313514"
35,195990162441700,0.0106107,1,fixation_before,4,195990159640200,0,0,3,230528.0,-1548262.0,-313939.0,,"230528,-1548262,-313939"
36,195990162706900,0.0108759,1,fixation_before,4,195990159640200,0,0,3,231243.0,-1547764.0,-313649.0,,"231243,-1547764,-313649"
37,195990162971400,0.0111404,1,fixation_before,4,195990159640200,0,0,3,228461.0,-1548322.0,-315071.0,,"228461,-1548322,-315071"
38,195990163237800,0.0114068,1,fixation_before,4,195990159640200,0,0,3,224325.0,-1549362.0,-317035.0,,"224325,-1549362,-317035"
39,195990163508600,0.0116776,1,fixation_before,4,195990159640200,0,0,3,218845.0,-1552222.0,-320475.0,,"218845,-1552222,-320475"
40,195990163776100,0.0119451,1,fixation_before,4,195990159640200,0,0,3,213941.0,-1552498.0,-321921.0,,"213941,-1552498,-321921"
41,195990164042700,0.0122117,1,fixation_before,4,195990159640200,0,0,3,209109.0,-1555005.0,-325094.0,,"209109,-1555005,-325094"
42,195990164316000,0.012485,1,fixation_before,4,195990159640200,0,0,3,204323.0,-1557676.0,-328628.0,,"204323,-1557676,-328628"
43,195990164580900,0.0127499,1,fixation_before,4,195990159640200,0,0,3,201480.0,-1557519.0,-329471.0,,"201480,-1557519,-329471"
