sample_index,pc_time_ns,experiment_time_s,phase_code,phase_name,frame_index,frame_time_ns,stimulus_active,stimulus_on_mask,serial_channel_count,ch1,ch2,ch3,parse_error,raw_line
0,198073530043900,0.0007675,0,idle,-1,0,0,0,3,166406.0,-1729833.0,-631181.0,,"166406,-1729833,-631181"
1,198073530348600,0.0010722,0,idle,-1,0,0,0,3,164121.0,-1728248.0,-630839.0,,"164121,-1728248,-630839"
2,198073530622200,0.0013458,0,idle,-1,0,0,0,3,163214.0,-1724876.0,-629166.0,,"163214,-1724876,-629166"
3,198073530894900,0.0016185,0,idle,-1,0,0,0,3,156438.0,-1727470.0,-633636.0,,"156438,-1727470,-633636"
4,198073531167400,0.001891,0,idle,-1,0,0,0,3,158989.0,-1719269.0,-627737.0,,"158989,-1719269,-627737"
5,198073531444000,0.0021676,1,fixation_before,0,198073530331200,0,0,3,154497.0,-1721467.0,-630941.0,,"154497,-1721467,-630941"
6,198073531718900,0.0024425,1,fixation_before,0,198073530331200,0,0,3,152089.0,-1720735.0,-631664.0,,"152089,-1720735,-631664"
7,198073531992400,0.002716,1,fixation_before,0,198073530331200,0,0,3,157381.0,-1712142.0,-624801.0,,"157381,-1712142,-624801"
8,198073532266100,0.0029897,1,fixation_before,0,198073530331200,0,0,3,151123.0,-1719924.0,-632704.0,,"151123,-1719924,-632704"
9,198073532597500,0.0033211,1,fixation_before,0,198073530331200,0,0,3,153100.0,-1715941.0,-629393.0,,"153100,-1715941,-629393"
10,198073532873000,0.0035966,1,fixation_before,0,198073530331200,0,0,3,157828.0,-1711483.0,-625018.0,,"157828,-1711483,-625018"
11,198073533148500,0.0038721,1,fixation_before,1,198073532185100,0,0,3,161623.0,-1711160.0,-623437.0,,"161623,-1711160,-623437"
12,198073533427600,0.0041512,1,fixation_before,2,198073533172700,0,0,3,162046.0,-1715589.0,-626191.0,,"162046,-1715589,-626191"
13,198073533705000,0.0044286,1,fixation_before,3,198073533460300,0,0,3,166885.0,-1714664.0,-623937.0,,"166885,-1714664,-623937"
14,198073533977600,0.0047012,1,fixation_before,3,198073533460300,0,0,3,165361.0,-1720311.0,-627899.0,,"165361,-1720311,-627899"
15,198073534251200,0.0049748,1,fixation_before,3,198073533460300,0,0,3,169610.0,-1718196.0,-624439.0,,"169610,-1718196,-624439"
16,198073534524500,0.0052481,1,fixation_before,3,198073533460300,0,0,3,172083.0,-1718654.0,-623416.0,,"172083,-1718654,-623416"
17,198073534799800,0.0055234,1,fixation_before,3,198073533460300,0,0,3,169048.0,-1724287.0,-627833.0,,"169048,-1724287,-627833"
18,198073535075300,0.0057989,1,fixation_before,3,198073533460300,0,0,3,175091.0,-1718036.0,-621391.0,,"175091,-1718036,-621391"
19,198073535512000,0.0062356,1,fixation_before,3,198073533460300,0,0,3,171133.0,-1724861.0,-627312.0,,"171133,-1724861,-627312"
20,198073535818700,0.0065423,1,fixation_before,3,198073533460300,0,0,3,166361.0,-1729253.0,-631450.0,,"166361,-1729253,-631450"
21,198073536097700,0.0068213,1,fixation_before,3,198073533460300,0,0,3,164291.0,-1727754.0,-631044.0,,"164291,-1727754,-631044"
22,198073536373900,0.0070975,1,fixation_before,3,198073533460300,0,0,3,163182.0,-1724648.0,-629601.0,,"163182,-1724648,-629601"
23,198073536648300,0.0073719,1,fixation_before,3,198073533460300,0,0,3,156343.0,-1727264.0,-633940.0,,"156343,-1727264,-633940"
24,198073536922600,0.0076462,1,fixation_before,3,198073533460300,0,0,3,158738.0,-1719142.0,-628192.0,,"158738,-1719142,-628192"
25,198073537205100,0.0079287,1,fixation_before,3,198073533460300,0,0,3,154054.0,-1721239.0,-631609.0,,"154054,-1721239,-631609"
26,198073537479300,0.0082029,1,fixation_before,3,198073533460300,0,0,3,151648.0,-1720428.0,-632268.0,,"151648,-1720428,-632268"
