phase_name,channel,kind,rank,sample_index,experiment_time_s,value
fixation_after,ch1,max,1,16296,15.7820096,176382.0
fixation_after,ch1,max,2,17955,17.4410559,176239.0
fixation_after,ch1,min,1,20304,19.7901054,149995.0
fixation_after,ch1,min,2,24162,23.6482169,150054.0
fixation_after,ch2,max,1,19766,19.2521085,-1706796.0
fixation_after,ch2,max,2,16848,16.3340287,-1706977.0
fixation_after,ch2,min,1,18397,17.8830317,-1729317.0
fixation_after,ch2,min,2,17717,17.2030597,-1729198.0
fixation_after,ch3,max,1,15896,15.382001,-617059.0
fixation_after,ch3,max,2,16416,15.9020218,-617221.0
fixation_after,ch3,min,1,24936,24.4221702,-632892.0
fixation_after,ch3,min,2,24756,24.242236,-632707.0
fixation_before,ch1,max,1,588,0.1682984,179183.0
fixation_before,ch1,max,2,648,0.1843262,178922.0
fixation_before,ch1,min,1,1997,1.4826092,149491.0
fixation_before,ch1,min,2,2017,1.5026723,149752.0
fixation_before,ch2,max,1,2319,1.8046778,-1707271.0
fixation_before,ch2,max,2,1560,1.0457167,-1707892.0
fixation_before,ch2,min,1,6984,6.4698051,-1729424.0
fixation_before,ch2,min,2,3707,3.1927007,-1729359.0
fixation_before,ch3,max,1,8941,8.4268525,-615242.0
fixation_before,ch3,max,2,8781,8.2668225,-615348.0
fixation_before,ch3,min,1,13,0.0143474,-631801.0
fixation_before,ch3,min,2,1212,0.6976425,-631767.0
stimulus,ch1,max,1,13078,12.5639351,176102.0
stimulus,ch1,max,2,11679,11.1648995,175832.0
stimulus,ch1,min,1,13328,12.8139531,149340.0
stimulus,ch1,min,2,11649,11.1348984,149691.0
stimulus,ch2,max,1,15409,14.8950032,-1707985.0
stimulus,ch2,max,2,15309,14.7949421,-1708129.0
stimulus,ch2,min,1,13819,13.3049532,-1729236.0
stimulus,ch2,min,2,11541,11.0269077,-1729113.0
stimulus,ch3,max,1,12978,12.4639257,-616398.0
stimulus,ch3,max,2,11379,10.8649109,-616459.0
stimulus,ch3,min,1,13962,13.4479531,-631492.0
stimulus,ch3,min,2,12383,11.8689367,-631133.0
